id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order
80,1.0,79.0,0:41:07,0:41:34,1900-01-01 00:41:07,1900-01-01 00:41:34,Haiti,Haiti,country,null,6
81,1.0,80.0,0:41:34,0:41:58,1900-01-01 00:41:34,1900-01-01 00:41:58,"Montreal, Canada",Montreal; Canada,city / area,null,4
82,1.0,81.0,0:41:58,0:43:22,1900-01-01 00:41:58,1900-01-01 00:43:22,"Montreal, Canada",Montreal; Canada,city / area,null,4
83,1.0,82.0,0:43:22,0:43:31,1900-01-01 00:43:22,1900-01-01 00:43:31,_end,none,null,null,8
84,1.0,83.0,0:43:31,0:43:47,1900-01-01 00:43:31,1900-01-01 00:43:47,"Montreal, Canada",Montreal; Canada,city / area,null,4
85,1.0,84.0,0:43:47,0:43:52,1900-01-01 00:43:47,1900-01-01 00:43:52,_end,none,null,null,8
86,1.0,85.0,0:43:52,0:44:52,1900-01-01 00:43:52,1900-01-01 00:44:52,"Montreal, Canada",Montreal; Canada,city / area,null,4
87,1.0,86.0,0:44:52,0:44:56,1900-01-01 00:44:52,1900-01-01 00:44:56,Haiti,Haiti,country,null,6
88,1.0,87.0,0:44:56,0:45:13,1900-01-01 00:44:56,1900-01-01 00:45:13,Haiti,Haiti,country,null,6
89,1.0,88.0,0:45:13,0:45:18,1900-01-01 00:45:13,1900-01-01 00:45:18,Haiti,Haiti,country,null,6
90,1.0,89.0,0:45:18,0:46:26,1900-01-01 00:45:18,1900-01-01 00:46:26,Haiti,Haiti,country,null,6
91,1.0,90.0,0:46:26,0:46:31,1900-01-01 00:46:26,1900-01-01 00:46:31,_end,none,null,null,8
92,1.0,91.0,0:46:31,0:47:18,1900-01-01 00:46:31,1900-01-01 00:47:18,Haiti,Haiti,country,null,6
93,1.0,92.0,0:47:18,0:47:36,1900-01-01 00:47:18,1900-01-01 00:47:36,_end,none,null,null,8
94,1.0,93.0,0:47:36,0:48:27,1900-01-01 00:47:36,1900-01-01 00:48:27,Canada,Canada,country,null,6
95,1.0,94.0,0:48:27,0:48:37,1900-01-01 00:48:27,1900-01-01 00:48:37,Haiti,Haiti,country,null,6
96,1.0,95.0,0:48:37,0:49:15,1900-01-01 00:48:37,1900-01-01 00:49:15,Haiti,Haiti,country,null,6
97,1.0,96.0,0:49:15,0:49:21,1900-01-01 00:49:15,1900-01-01 00:49:21,_end,none,null,null,8
98,1.0,97.0,0:49:21,0:49:39,1900-01-01 00:49:21,1900-01-01 00:49:39,"Montreal, Canada",Montreal; Canada,city / area,null,4
99,1.0,98.0,0:49:39,0:50:16,1900-01-01 00:49:39,1900-01-01 00:50:16,"Montreal, Canada",Montreal; Canada,city / area,null,4
100,1.0,99.0,0:50:16,0:50:55,1900-01-01 00:50:16,1900-01-01 00:50:55,"Montreal, Canada",Montreal; Canada,city / area,null,4
101,1.0,100.0,0:50:55,0:50:58,1900-01-01 00:50:55,1900-01-01 00:50:58,"Montreal, Canada",Montreal; Canada,city / area,null,4
102,1.0,101.0,0:50:58,0:51:15,1900-01-01 00:50:58,1900-01-01 00:51:15,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,null,4
103,1.0,102.0,0:51:15,0:51:19,1900-01-01 00:51:15,1900-01-01 00:51:19,_end,none,null,null,8
