id,session_num,time_clip,time,place,place_raw,scale,scale_order
60,1.0,null,1900-01-01 00:23:30,Belgium,Belgium,country,6
61,1.0,null,1900-01-01 00:23:32,Jamaica,Jamaica,country,6
62,1.0,null,1900-01-01 00:24:45,Cuba,Cuba,country,6
63,1.0,null,1900-01-01 00:25:21,Haiti,Haiti,country,6
64,1.0,null,1900-01-01 00:27:23,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,4
65,1.0,null,1900-01-01 00:30:57,"Port-au-Prince, Haiti",Port-au-Prince; Haiti,city / area,4
66,1.0,null,1900-01-01 00:32:38,France,France,country,6
67,1.0,null,1900-01-01 00:34:00,"Marchand Dessalines, Haiti",Marchand Dessalines; Haiti,local,3
68,1.0,null,1900-01-01 00:34:03,"Marchand Dessalines, Haiti",Marchand Dessalines; Haiti,local,3
69,1.0,null,1900-01-01 00:36:08,"Montreal, Canada",Montreal; Qc,city / area,4
70,1.0,null,1900-01-01 00:36:21,Haiti,Haiti,country,6
71,1.0,null,1900-01-01 00:36:22,"Marchand Dessalines, Haiti",Marchand Dessalines; Haiti,local,3
72,1.0,null,1900-01-01 00:36:26,"Marchand Dessalines, Haiti",Marchand Dessalines; Haiti,local,3
73,1.0,null,1900-01-01 00:36:38,Haiti,Haiti,country,6
74,1.0,null,1900-01-01 00:37:09,"Quebec, Canada",Quebec,region,5
75,1.0,null,1900-01-01 00:37:15,Haiti,Haiti,country,6
76,1.0,null,1900-01-01 00:41:12,Haiti,Haiti,country,6
77,1.0,null,1900-01-01 00:41:19,Canada,Canada,country,6
78,1.0,null,1900-01-01 00:41:36,"Marchand Dessalines, Haiti",Marchand Dessalines; Haiti,local,3
79,1.0,null,1900-01-01 00:42:09,"l'Estère, Haiti",l'Estère; Haiti,local,3
80,1.0,null,1900-01-01 00:42:11,"Marchand Dessalines, Haiti",Marchand Dessalines; Haiti,local,3
81,1.0,null,1900-01-01 00:43:08,"Quebec, Canada",Quebec,region,5
82,1.0,null,1900-01-01 00:44:52,Haiti,Haiti,country,6
83,1.0,null,1900-01-01 00:44:57,Haiti,Haiti,country,6
84,1.0,null,1900-01-01 00:46:14,"Marchand Dessalines, Haiti",Marchand Dessalines; Haiti,local,3
85,1.0,null,1900-01-01 00:47:20,Haiti,Haiti,country,6
86,1.0,null,1900-01-01 00:47:46,Haiti,Haiti,country,6
87,1.0,null,1900-01-01 00:48:56,Haiti,Haiti,country,6
88,1.0,null,1900-01-01 00:50:23,Haiti,Haiti,country,6
89,1.0,null,1900-01-01 00:53:21,France,France,country,6
90,1.0,null,1900-01-01 00:54:04,France,France,country,6
91,1.0,null,1900-01-01 00:54:11,France,France,country,6
92,1.0,null,1900-01-01 00:54:16,France,France,country,6
93,1.0,null,1900-01-01 00:54:36,France,France,country,6
94,1.0,null,1900-01-01 00:55:46,Canada,Canada,country,6
95,1.0,null,1900-01-01 00:59:02,Cuba,Cuba,country,6
96,1.0,null,1900-01-01 00:59:03,Haiti,Haiti,country,6
97,1.0,null,1900-01-01 01:03:08,Haiti,Haiti,country,6
98,1.0,null,1900-01-01 01:03:12,Haiti,Haiti,country,6
99,1.0,null,1900-01-01 01:03:33,"Boston, USA",Boston; MA,city / area,4
100,1.0,null,1900-01-01 01:03:37,"Boston, USA",Boston; MA,city / area,4
101,1.0,null,1900-01-01 01:03:47,Haiti,Haiti,country,6
102,1.0,null,1900-01-01 01:15:27,Haiti,Haiti,country,6
103,1.0,null,1900-01-01 01:16:32,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
104,1.0,null,1900-01-01 01:17:25,Ethiopia,Ethiopia,country,6
105,1.0,null,1900-01-01 01:17:28,"Sicily, Italy",Sicily; Italy,region,5
106,1.0,null,1900-01-01 01:28:02,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
107,1.0,null,1900-01-01 01:28:05,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
108,1.0,null,1900-01-01 01:28:08,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
109,1.0,null,1900-01-01 01:28:13,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
110,1.0,null,1900-01-01 01:28:48,"Rolland Blvd, Montreal-Nord, Montreal, Canada",Rolland Blvd; Montreal-Nord; Montreal; Qc,local,3
111,1.0,null,1900-01-01 01:28:55,"École Adélard-Desrosiers, Montreal, Canada",École Adélard-Desrosiers; Montreal; Qc,very local,2
112,1.0,null,1900-01-01 01:28:57,"École Jules Verne, Montreal, Canada",École Jules Verne; Montreal; Qc,very local,2
113,1.0,null,1900-01-01 01:29:20,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
114,1.0,null,1900-01-01 01:31:05,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
115,1.0,null,1900-01-01 01:31:17,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
116,1.0,null,1900-01-01 01:31:30,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
117,1.0,null,1900-01-01 01:31:33,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
118,1.0,null,1900-01-01 01:31:40,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
119,1.0,null,1900-01-01 01:31:52,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
120,1.0,null,1900-01-01 01:31:55,"École Saint-Marc, Montreal, Canada",École Saint-Marc; Montreal; Qc,very local,2
121,1.0,null,1900-01-01 01:31:56,"École Denise-Pelletier, Montreal, Canada",École Denise-Pelletier; Montreal; Qc,very local,2
122,1.0,null,1900-01-01 01:32:04,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
123,1.0,null,1900-01-01 01:32:09,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
124,1.0,null,1900-01-01 01:32:28,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
125,1.0,null,1900-01-01 01:32:31,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
126,1.0,null,1900-01-01 01:32:34,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
127,1.0,null,1900-01-01 01:32:38,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
128,1.0,null,1900-01-01 01:33:32,"NYC, USA",New York; NY,city / area,4
129,1.0,null,1900-01-01 01:33:36,"Boston, USA",Boston; MA,city / area,4
130,1.0,null,1900-01-01 01:33:38,"NYC, USA",New York; NY,city / area,4
131,1.0,null,1900-01-01 01:33:41,"NYC, USA",New York; NY,city / area,4
132,1.0,null,1900-01-01 01:34:30,"NYC, USA",New York; NY,city / area,4
133,1.0,null,1900-01-01 01:35:06,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
134,1.0,null,1900-01-01 01:35:28,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
135,1.0,null,1900-01-01 01:35:30,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
136,1.0,null,1900-01-01 01:35:33,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
137,1.0,null,1900-01-01 01:35:34,"Pie-IX, Montreal, Canada",Pie-IX; Montreal; Qc,local,3
138,1.0,null,1900-01-01 01:35:35,"Saint-Michel, Montreal, Canada",Saint-Michel; Montreal; Qc,local,3
139,1.0,null,1900-01-01 01:35:44,"Saint-Michel, Montreal, Canada",Saint-Michel; Montreal; Qc,local,3
140,1.0,null,1900-01-01 01:35:45,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
141,1.0,null,1900-01-01 01:35:52,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
142,1.0,null,1900-01-01 01:35:54,"Laval, Canada",Laval; Qc,city / area,4
143,1.0,null,1900-01-01 01:35:55,"Terrebonne, Canada",Terrebonne; Qc,city / area,4
144,1.0,null,1900-01-01 01:35:56,"South Shore Canal, Canada",South Shore Canal; Canada,city / area,4
145,1.0,null,1900-01-01 01:36:01,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
146,1.0,null,1900-01-01 01:36:07,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
147,1.0,null,1900-01-01 01:36:45,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
148,1.0,null,1900-01-01 01:36:47,"Saint-Leonard, Montreal, Canada",Saint-Leonard; Montreal; Qc,local,3
149,1.0,null,1900-01-01 01:36:49,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
150,1.0,null,1900-01-01 01:37:45,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
151,1.0,null,1900-01-01 01:37:55,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
152,1.0,null,1900-01-01 01:37:58,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
153,1.0,null,1900-01-01 01:37:59,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
154,1.0,null,1900-01-01 01:40:33,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
155,1.0,null,1900-01-01 01:40:37,"École secondaire Jean-Grou, Montreal, Canada",École secondaire Jean-Grou; Montreal; Qc,very local,2
156,1.0,null,1900-01-01 01:40:39,"École secondaire Jean-Grou, Montreal, Canada",École secondaire Jean-Grou; Montreal; Qc,very local,2
157,1.0,null,1900-01-01 01:40:48,"Centre Louis-Fréchette, Montreal, Canada",Centre Louis-Fréchette; Montreal; Qc,very local,2
158,1.0,null,1900-01-01 01:40:54,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
159,1.0,null,1900-01-01 01:40:56,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
160,1.0,null,1900-01-01 01:41:02,"École Jules Verne, Montreal, Canada",École Jules Verne; Montreal; Qc,local,3
161,1.0,null,1900-01-01 01:41:03,"École Adélard-Desrosiers, Montreal, Canada",École Adélard-Desrosiers; Montreal; Qc,very local,2
162,1.0,null,1900-01-01 01:41:08,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
163,1.0,null,1900-01-01 01:41:10,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
164,1.0,null,1900-01-01 01:41:26,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
165,1.0,null,1900-01-01 01:41:32,"Centre Louis-Fréchette, Montreal, Canada",Centre Louis-Fréchette; Montreal; Qc,very local,2
166,1.0,null,1900-01-01 01:41:33,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
167,1.0,null,1900-01-01 01:41:35,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
168,1.0,null,1900-01-01 01:41:37,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
169,1.0,null,1900-01-01 01:41:41,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
170,1.0,null,1900-01-01 01:41:43,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
171,1.0,null,1900-01-01 01:41:45,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
172,1.0,null,1900-01-01 01:42:00,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
173,1.0,null,1900-01-01 01:42:35,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
174,1.0,null,1900-01-01 01:42:38,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
175,1.0,null,1900-01-01 01:42:40,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
176,1.0,null,1900-01-01 01:42:42,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
177,1.0,null,1900-01-01 01:42:44,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
178,1.0,null,1900-01-01 01:42:50,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
179,1.0,null,1900-01-01 01:42:57,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
180,1.0,null,1900-01-01 01:42:58,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Qc,local,3
181,1.0,null,1900-01-01 01:43:27,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Qc,local,3
182,1.0,null,1900-01-01 01:43:40,"Montreal, Canada",Montreal; Qc,city / area,4
183,1.0,null,1900-01-01 01:44:58,"Centre Jeunesse de Laval: Centre Cartier, Laval, Qc",Centre jeunesse de laval; Laval; Qc,very local,2
184,1.0,null,1900-01-01 01:45:03,"Centre Jeunesse de Laval: Centre Cartier, Laval, Qc",Centre jeunesse de laval; Laval; Qc,very local,2
185,1.0,null,1900-01-01 01:45:05,"Centre Jeunesse de Laval: Centre Cartier, Laval, Qc",Centre jeunesse de laval; Laval; Qc,very local,2
186,1.0,null,1900-01-01 01:45:23,"Centre Jeunesse de Laval: Centre Cartier, Laval, Qc",Centre jeunesse de laval; Laval; Qc,very local,2
187,1.0,null,1900-01-01 01:45:31,"Centre Jeunesse de Laval: Centre Cartier, Laval, Qc",Centre jeunesse de laval; Laval; Qc,very local,2
188,1.0,null,1900-01-01 01:47:31,"Cité des Prairies, Montreal, Canada",Cité des Prairies; Montreal; Qc,very local,2
