id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order
50,1.0,48.0,1:08:20,1:08:40,1900-01-01 01:08:20,1900-01-01 01:08:40,_end,none,null,null,8
51,1.0,49.0,1:08:40,1:08:50,1900-01-01 01:08:40,1900-01-01 01:08:50,_end,none,null,null,8
52,1.0,50.0,1:08:50,1:11:42,1900-01-01 01:08:50,1900-01-01 01:11:42,Burundi,Burundi,country,null,6
53,1.0,51.0,1:11:42,1:12:55,1900-01-01 01:11:42,1900-01-01 01:12:55,Burundi,Burundi,country,null,6
54,1.0,52.0,1:12:55,1:13:00,1900-01-01 01:12:55,1900-01-01 01:13:00,_end,none,null,null,8
55,1.0,53.0,1:13:00,1:14:05,1900-01-01 01:13:00,1900-01-01 01:14:05,Burundi,Burundi,country,null,6
56,1.0,54.0,1:14:05,1:16:50,1900-01-01 01:14:05,1900-01-01 01:16:50,"Montreal, Canada","Montreal, Canada",city / area,null,4
57,1.0,55.0,1:16:50,1:17:00,1900-01-01 01:16:50,1900-01-01 01:17:00,Burundi,Burundi,country,null,6
58,1.0,56.0,1:17:00,1:19:00,1900-01-01 01:17:00,1900-01-01 01:19:00,"Bujumbura, Burundi","Bujumbura, Burundi",city / area,null,4
59,1.0,57.0,1:19:00,1:19:20,1900-01-01 01:19:00,1900-01-01 01:19:20,_end,none,null,null,8
60,1.0,58.0,1:19:20,1:23:10,1900-01-01 01:19:20,1900-01-01 01:23:10,Burundi,Burundi,country,null,6
61,1.0,59.0,1:23:10,1:24:51,1900-01-01 01:23:10,1900-01-01 01:24:51,Burundi,Burundi,country,null,6
62,1.0,60.0,1:24:51,1:26:30,1900-01-01 01:24:51,1900-01-01 01:26:30,"Montreal, Canada","Montreal, Canada",city / area,null,4
63,1.0,61.0,1:26:30,1:26:40,1900-01-01 01:26:30,1900-01-01 01:26:40,_end,none,null,null,8
64,1.0,62.0,1:26:40,1:27:45,1900-01-01 01:26:40,1900-01-01 01:27:45,_end,none,null,null,8
65,1.0,63.0,1:27:45,1:28:05,1900-01-01 01:27:45,1900-01-01 01:28:05,_end,none,null,null,8
66,1.0,64.0,1:28:05,1:28:28,1900-01-01 01:28:05,1900-01-01 01:28:28,_end,unknown,null,null,8
67,1.0,65.0,1:28:28,1:33:00,1900-01-01 01:28:28,1900-01-01 01:33:00,Burundi,Burundi,country,null,6
68,1.0,66.0,1:33:00,1:33:50,1900-01-01 01:33:00,1900-01-01 01:33:50,Canada,Canada,country,null,6
69,1.0,67.0,1:33:50,1:34:05,1900-01-01 01:33:50,1900-01-01 01:34:05,Canada,Canada,country,null,6
70,1.0,68.0,1:34:05,1:34:45,1900-01-01 01:34:05,1900-01-01 01:34:45,Canada,Canada,country,null,6
71,1.0,69.0,1:34:45,1:35:00,1900-01-01 01:34:45,1900-01-01 01:35:00,_end,none,null,null,8
72,1.0,70.0,1:35:00,1:35:13,1900-01-01 01:35:00,1900-01-01 01:35:13,Burundi,Burundi,country,null,6
73,1.0,71.0,1:35:13,1:35:30,1900-01-01 01:35:13,1900-01-01 01:35:30,Canada,Canada,country,null,6
74,1.0,72.0,1:35:30,1:39:50,1900-01-01 01:35:30,1900-01-01 01:39:50,"Montreal, Canada","Montreal, Canada",city / area,null,4
75,1.0,73.0,1:39:50,1:41:49,1900-01-01 01:39:50,1900-01-01 01:41:49,Canada,Canada,country,null,6
76,1.0,74.0,1:41:49,1:42:06,1900-01-01 01:41:49,1900-01-01 01:42:06,Canada,Canada,country,null,6
77,1.0,75.0,1:42:06,1:42:44,1900-01-01 01:42:06,1900-01-01 01:42:44,"Montreal, Canada","Montreal, Canada",city / area,null,4
78,1.0,76.0,1:42:44,1:46:30,1900-01-01 01:42:44,1900-01-01 01:46:30,"Notre-Dame-de-Grâce, Montreal, Canada","Notre-Dame-de-Grâce, Montreal, Canada",local,null,3
79,1.0,77.0,1:46:30,1:46:32,1900-01-01 01:46:30,1900-01-01 01:46:32,Canada,Canada,country,null,6
80,1.0,78.0,1:46:32,1:47:45,1900-01-01 01:46:32,1900-01-01 01:47:45,"Montreal, Canada","Montreal, Canada",city / area,null,4
81,1.0,79.0,1:47:45,1:52:56,1900-01-01 01:47:45,1900-01-01 01:52:56,"Gay Village, Montreal, Canada","Gay Village, Montreal, Canada",local,null,3
82,1.0,80.0,1:52:56,1:53:55,1900-01-01 01:52:56,1900-01-01 01:53:55,"Montreal, Canada","Montreal, Canada",city / area,null,4
83,1.0,81.0,1:53:55,1:54:05,1900-01-01 01:53:55,1900-01-01 01:54:05,Canada,Canada,country,null,6
84,1.0,82.0,1:54:05,1:54:15,1900-01-01 01:54:05,1900-01-01 01:54:15,Canada,Canada,country,null,6
85,1.0,83.0,1:54:15,1:54:19,1900-01-01 01:54:15,1900-01-01 01:54:19,Canada,Canada,country,null,6
