id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order
44,1,44,null,null,1900-01-01 00:47:45,1900-01-01 00:51:15,"Rukondo, Rwanda",Rukondo; Rwanda,local,null,3
45,1,45,null,null,1900-01-01 00:51:15,1900-01-01 00:51:30,Belgium,Belgium,country,null,6
46,1,46,null,null,1900-01-01 00:51:30,1900-01-01 00:53:15,"l'université Nationale du Rwanda, Butare, Rwanda",l'université Nationale du Rwanda; Butare; Rwanda,very local,null,2
47,1,47,null,null,1900-01-01 00:53:15,1900-01-01 00:53:20,Canada,Canada,country,null,6
48,1,48,null,null,1900-01-01 00:53:20,1900-01-01 00:53:40,Rwanda; Canada,Canada,journey,journey 2,1
49,1,49,null,null,1900-01-01 00:53:40,1900-01-01 00:57:15,"l'université Nationale du Rwanda, Butare, Rwanda",l'université Nationale du Rwanda; Butare; Rwanda,very local,null,2
50,1,50,null,null,1900-01-01 00:57:15,1900-01-01 00:57:30,"l'université Nationale du Rwanda, Butare, Rwanda",l'université Nationale du Rwanda; Butare; Rwanda,very local,null,2
51,1,51,null,null,1900-01-01 00:57:30,1900-01-01 01:02:00,"Butare, Rwanda",Butare; Rwanda,city / area,null,4
52,1,52,null,null,1900-01-01 01:02:00,1900-01-01 01:04:20,"Kinshasa, Democratic Republic of Congo",Kinshasa; Democratic Republic of Congo,city / area,null,4
53,1,53,null,null,1900-01-01 01:04:20,1900-01-01 01:06:00,"Kinshasa, Democratic Republic of Congo",Kinshasa; Democratic Republic of Congo,city / area,null,4
54,1,54,null,null,1900-01-01 01:06:15,1900-01-01 01:06:35,Canada,Canada,country,null,6
55,1,55,null,null,1900-01-01 01:06:35,1900-01-01 01:07:30,"Montreal, Canada",Montreal; Quebec,city / area,null,4
56,1,56,null,null,1900-01-01 01:07:30,1900-01-01 01:07:45,Canada,Canada,country,null,6
57,1,57,null,null,1900-01-01 01:07:45,1900-01-01 01:08:40,"Montreal, Canada",Montreal; Quebec,city / area,null,4
58,1,58,null,null,1900-01-01 01:08:40,1900-01-01 01:09:00,"Montreal, Canada",Montreal; Quebec,city / area,null,4
59,1,59,null,null,1900-01-01 01:09:00,1900-01-01 01:12:40,"Ottawa, Canada",Ottawa; Ontario,city / area,null,4
60,1,60,null,null,1900-01-01 01:12:40,1900-01-01 01:12:45,_end,none,null,null,8
61,1,61,null,null,1900-01-01 01:12:45,1900-01-01 01:18:35,"Ottawa, Canada",Ottawa; Ontario,city / area,null,4
62,1,62,null,null,1900-01-01 01:18:35,1900-01-01 01:18:50,Canada,Canada,country,null,6
63,1,63,null,null,1900-01-01 01:18:50,1900-01-01 01:22:15,"Montreal, Canada",Montreal; Quebec,city / area,null,4
64,1,64,null,null,1900-01-01 01:22:15,1900-01-01 01:22:25,_end,none,null,null,8
65,1,65,null,null,1900-01-01 01:22:25,1900-01-01 01:25:30,"Montreal, Canada",Montreal; Quebec,city / area,null,4
66,1,66,null,null,1900-01-01 01:25:30,1900-01-01 01:26:10,_end,none,null,null,8
67,1,67,null,null,1900-01-01 01:26:10,1900-01-01 01:29:45,"Quebec, Canada",Quebec,region,null,5
68,1,68,null,null,1900-01-01 01:29:45,1900-01-01 01:30:15,Rwanda,Rwanda,country,null,6
69,1,69,null,null,1900-01-01 01:30:15,1900-01-01 01:30:55,Rwanda,Rwanda,country,null,6
70,1,70,null,null,1900-01-01 01:30:55,1900-01-01 01:33:30,"Trois-Rivières, Quebec",Trois-Rivières; Quebec,city / area,null,4
71,1,71,null,null,1900-01-01 01:33:30,1900-01-01 01:35:45,"Trois-Rivières, Quebec",Trois-Rivières; Quebec,city / area,null,4
72,1,72,null,null,1900-01-01 01:35:45,1900-01-01 01:37:00,"Trois-Rivières, Quebec",Trois-Rivières; Quebec,city / area,null,4
73,1,73,null,null,1900-01-01 01:37:00,1900-01-01 01:42:00,"Karama, Rwanda",Karama; Rwanda,local,null,3
74,1,74,null,null,1900-01-01 01:42:00,1900-01-01 01:43:30,"Cyanika, Rwanda",Cyanika; Rwanda,local,null,3
75,1,75,null,null,1900-01-01 01:43:30,1900-01-01 01:46:10,"Groupe scholaire de Butare, Rwanda",Groupe scholaire de Butare; Rwanda,very local,null,2
76,1,76,null,null,1900-01-01 01:46:10,1900-01-01 01:48:50,"Trois-Rivières, Quebec",Trois-Rivières; Quebec,city / area,null,4
77,1,77,null,null,1900-01-01 01:48:50,1900-01-01 01:50:00,Rwanda,Rwanda,country,null,6
78,1,78,null,null,1900-01-01 01:50:00,1900-01-01 01:50:10,_end,none,null,null,8
79,1,79,null,null,1900-01-01 01:50:10,1900-01-01 01:51:00,_end,none,null,null,8
80,1,80,null,null,1900-01-01 01:51:00,1900-01-01 01:51:50,"Montreal, Canada",Montreal; Quebec,city / area,null,4
81,1,81,null,null,1900-01-01 01:51:50,1900-01-01 01:52:30,Belgium,Belgium,country,null,6
82,1,82,null,null,1900-01-01 01:52:30,1900-01-01 01:54:50,_end,none,null,null,8
83,1,83,null,null,1900-01-01 01:54:50,1900-01-01 01:56:30,"Montreal, Canada",Montreal; Quebec,city / area,null,4
84,1,84,null,null,1900-01-01 01:56:30,1900-01-01 01:56:45,Rwanda,Rwanda,country,null,6
85,1,85,null,null,1900-01-01 01:56:45,1900-01-01 01:58:30,Rwanda,Rwanda,country,null,6
86,1,86,null,null,1900-01-01 01:58:30,1900-01-01 02:00:30,"Montreal, Canada",Montreal; Quebec,city / area,null,4
87,1,87,null,null,1900-01-01 02:00:30,1900-01-01 02:02:30,"Montreal, Canada",Montreal; Quebec,city / area,null,4
88,1,88,null,null,1900-01-01 02:02:30,1900-01-01 02:02:40,_end,none,null,null,8
89,1,89,null,null,1900-01-01 02:02:40,1900-01-01 02:04:30,"Montreal, Canada",Montreal; Quebec,city / area,null,4
