id,session_num,time_clip,time,place,place_raw,scale,scale_order
81,1.0,0:57:57,1900-01-01 00:57:57,Haiti,Haiti,country,6
82,1.0,0:59:46,1900-01-01 00:59:46,Haiti,Haiti,country,6
83,1.0,1:09:10,1900-01-01 01:09:10,Haiti,Haiti,country,6
84,1.0,1:09:16,1900-01-01 01:09:16,Haiti,Haiti,country,6
85,1.0,1:09:29,1900-01-01 01:09:29,USA,USA,country,6
86,1.0,1:09:43,1900-01-01 01:09:43,"Bronx, NYC, USA",Bronx; NYC; USA,city / area,4
87,1.0,1:10:57,1900-01-01 01:10:57,"New Hampshire, USA",New Hampshire; USA,region,5
88,1.0,1:11:08,1900-01-01 01:11:08,"NYC, USA",NYC; USA,city / area,4
89,1.0,1:11:10,1900-01-01 01:11:10,Dominican Republic,Dominican Republic,country,6
90,1.0,1:11:18,1900-01-01 01:11:18,"Bronx, NYC, USA",Bronx; NYC; USA,city / area,4
91,1.0,1:11:34,1900-01-01 01:11:34,Haiti,Haiti,country,6
92,1.0,1:12:20,1900-01-01 01:12:20,Dominican Republic,Dominican Republic,country,6
93,1.0,1:12:34,1900-01-01 01:12:34,"Bronx, NYC, USA",Bronx; NY; USA,city / area,4
94,1.0,1:12:51,1900-01-01 01:12:51,"Bronx, NYC, USA",Bronx; NY; USA,city / area,4
95,1.0,1:13:09,1900-01-01 01:13:09,"NYC, USA",New York; NY,city / area,4
96,1.0,1:13:16,1900-01-01 01:13:16,"Catskill Mountains, USA",The Catskills; USA,region,5
97,1.0,1:13:55,1900-01-01 01:13:55,Haiti,Haiti,country,6
98,1.0,1:13:58,1900-01-01 01:13:58,Haiti,Haiti,country,6
99,1.0,1:14:17,1900-01-01 01:14:17,Haiti,Haiti,country,6
100,1.0,1:14:58,1900-01-01 01:14:58,Haiti,Haiti,country,6
101,1.0,1:15:44,1900-01-01 01:15:44,"School of Pedagogy of the State University of Haiti, Port-au-Prince, Haiti ",School of Pedagogy of the State University of Haiti; Port-au-Prince; Haiti ,very local,2
102,1.0,1:15:48,1900-01-01 01:15:48,Haiti,Haiti,country,6
103,1.0,1:16:17,1900-01-01 01:16:17,Haiti,Haiti,country,6
104,1.0,1:16:23,1900-01-01 01:16:23,Haiti,Haiti,country,6
105,1.0,1:16:35,1900-01-01 01:16:35,Haiti,Haiti,country,6
106,1.0,1:16:46,1900-01-01 01:16:46,"NYC, USA",New York; NY,city / area,4
107,1.0,1:17:47,1900-01-01 01:17:47,USA,USA,country,6
108,1.0,1:18:06,1900-01-01 01:18:06,"Little Rock, Arkansas, USA",Little Rock; Arkansas,city / area,4
109,1.0,1:18:29,1900-01-01 01:18:29,USA,USA,country,6
110,1.0,1:18:40,1900-01-01 01:18:40,Haiti,Haiti,country,6
111,1.0,1:18:46,1900-01-01 01:18:46,Haiti,Haiti,country,6
112,1.0,1:18:59,1900-01-01 01:18:59,Haiti,Haiti,country,6
113,1.0,1:19:11,1900-01-01 01:19:11,USA,USA,country,6
114,1.0,1:19:30,1900-01-01 01:19:30,Haiti,Haiti,country,6
115,1.0,1:19:34,1900-01-01 01:19:34,USA,USA,country,6
