id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order
47,1.0,46.0,0:42:39,0:43:16,1900-01-01 00:42:39,1900-01-01 00:43:16,Haiti,Haiti,country,null,6
48,1.0,47.0,0:43:16,0:44:50,1900-01-01 00:43:16,1900-01-01 00:44:50,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
49,1.0,48.0,0:44:50,0:44:57,1900-01-01 00:44:50,1900-01-01 00:44:57,Haiti,Haiti,country,null,6
50,1.0,49.0,0:44:57,0:45:23,1900-01-01 00:44:57,1900-01-01 00:45:23,Haiti,Haiti,country,null,6
51,1.0,50.0,0:45:23,0:45:49,1900-01-01 00:45:23,1900-01-01 00:45:49,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
52,1.0,51.0,0:45:49,0:46:14,1900-01-01 00:45:49,1900-01-01 00:46:14,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
53,1.0,52.0,0:46:14,0:46:22,1900-01-01 00:46:14,1900-01-01 00:46:22,_end,none,null,null,8
54,1.0,53.0,0:46:22,0:47:50,1900-01-01 00:46:22,1900-01-01 00:47:50,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
55,1.0,54.0,0:47:50,0:47:57,1900-01-01 00:47:50,1900-01-01 00:47:57,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
56,1.0,55.0,0:47:57,0:48:14,1900-01-01 00:47:57,1900-01-01 00:48:14,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
57,1.0,56.0,0:48:14,0:48:23,1900-01-01 00:48:14,1900-01-01 00:48:23,_end,none,null,null,8
58,1.0,57.0,0:48:23,0:50:13,1900-01-01 00:48:23,1900-01-01 00:50:13,Haiti,Haiti,country,null,6
59,1.0,58.0,0:50:13,0:50:19,1900-01-01 00:50:13,1900-01-01 00:50:19,Haiti,Haiti,country,null,6
60,1.0,59.0,0:50:19,0:50:46,1900-01-01 00:50:19,1900-01-01 00:50:46,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
61,1.0,60.0,0:50:46,0:54:00,1900-01-01 00:50:46,1900-01-01 00:54:00,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
62,1.0,61.0,0:54:00,0:54:14,1900-01-01 00:54:00,1900-01-01 00:54:14,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
63,1.0,62.0,0:54:14,0:55:03,1900-01-01 00:54:14,1900-01-01 00:55:03,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
64,1.0,63.0,0:55:03,0:56:01,1900-01-01 00:55:03,1900-01-01 00:56:01,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
65,1.0,64.0,0:56:01,0:56:13,1900-01-01 00:56:01,1900-01-01 00:56:13,_end,unknown,null,null,8
66,1.0,65.0,0:56:13,0:57:41,1900-01-01 00:56:13,1900-01-01 00:57:41,Haiti,Haiti; USA,country,null,6
67,1.0,66.0,0:57:41,0:58:10,1900-01-01 00:57:41,1900-01-01 00:58:10,Haiti,Haiti; USA,country,null,6
68,1.0,67.0,0:58:10,0:58:22,1900-01-01 00:58:10,1900-01-01 00:58:22,_end,none,null,null,8
69,1.0,68.0,0:58:22,0:59:02,1900-01-01 00:58:22,1900-01-01 00:59:02,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
70,1.0,69.0,0:59:02,1:03:40,1900-01-01 00:59:02,1900-01-01 01:03:40,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
71,1.0,70.0,1:03:40,1:05:40,1900-01-01 01:03:40,1900-01-01 01:05:40,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
72,1.0,71.0,1:05:40,1:06:48,1900-01-01 01:05:40,1900-01-01 01:06:48,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
73,1.0,72.0,1:06:48,1:07:00,1900-01-01 01:06:48,1900-01-01 01:07:00,_end,none,null,null,8
74,1.0,73.0,1:07:00,1:08:05,1900-01-01 01:07:00,1900-01-01 01:08:05,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
75,1.0,74.0,1:08:05,1:08:14,1900-01-01 01:08:05,1900-01-01 01:08:14,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
76,1.0,75.0,1:08:14,1:08:42,1900-01-01 01:08:14,1900-01-01 01:08:42,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
77,1.0,76.0,1:08:42,1:08:58,1900-01-01 01:08:42,1900-01-01 01:08:58,Haiti,Haiti,country,null,6
78,1.0,77.0,1:08:58,1:09:25,1900-01-01 01:08:58,1900-01-01 01:09:25,Haiti,Haiti; USA,country,null,6
79,null,null,null,null,1900-01-01 01:08:58,1900-01-01 01:09:25,USA,null,country,null,6
80,1.0,78.0,1:09:25,1:09:48,1900-01-01 01:09:25,1900-01-01 01:09:48,"Bronx, NYC, USA",Bronx; NYC; USA,city / area,null,4
81,1.0,79.0,1:09:48,1:11:50,1900-01-01 01:09:48,1900-01-01 01:11:50,"New Hampshire, USA",New Hampshire; USA ,region,null,5
82,1.0,80.0,1:11:50,1:13:00,1900-01-01 01:11:50,1900-01-01 01:13:00,"New Hampshire, USA",New Hampshire; USA; Bronx; NYC; USA,region,null,5
83,null,null,null,null,1900-01-01 01:11:50,1900-01-01 01:13:00,"Bronx, NYC, USA",null,city / area,null,4
84,1.0,81.0,1:13:00,1:13:50,1900-01-01 01:13:00,1900-01-01 01:13:50,"Catskill Mountains, USA",The Catskills; USA,region,null,5
85,1.0,82.0,1:13:50,1:13:56,1900-01-01 01:13:50,1900-01-01 01:13:56,Haiti,Haiti,country,null,6
86,1.0,83.0,1:13:56,1:14:05,1900-01-01 01:13:56,1900-01-01 01:14:05,Haiti,Haiti,country,null,6
87,1.0,84.0,1:14:05,1:14:18,1900-01-01 01:14:05,1900-01-01 01:14:18,Haiti,Haiti,country,null,6
88,1.0,85.0,1:14:18,1:16:38,1900-01-01 01:14:18,1900-01-01 01:16:38,Haiti,Haiti,country,null,6
89,1.0,86.0,1:16:38,1:17:40,1900-01-01 01:16:38,1900-01-01 01:17:40,"NYC, USA",NYC; USA,city / area,null,4
90,1.0,87.0,1:17:40,1:18:32,1900-01-01 01:17:40,1900-01-01 01:18:32,USA,USA,country,null,6
91,1.0,88.0,1:18:32,1:20:00,1900-01-01 01:18:32,1900-01-01 01:20:00,Haiti,Haiti; USA,country,null,6
92,null,null,null,null,1900-01-01 01:18:32,1900-01-01 01:20:00,USA,null,country,null,6
93,1.0,89.0,1:20:00,1:21:55,1900-01-01 01:20:00,1900-01-01 01:21:55,"NYC, USA",New York; NY,city / area,null,4
94,1.0,90.0,1:21:55,1:23:42,1900-01-01 01:21:55,1900-01-01 01:23:42,"NYC, USA",NYC; USA,city / area,null,4
95,1.0,91.0,1:23:42,1:24:20,1900-01-01 01:23:42,1900-01-01 01:24:20,USA,USA,country,null,6
96,1.0,92.0,1:24:20,1:26:50,1900-01-01 01:24:20,1900-01-01 01:26:50,"NYC, USA",New York; NY,city / area,null,4
97,1.0,93.0,1:26:50,1:28:55,1900-01-01 01:26:50,1900-01-01 01:28:55,"NYC, USA",New York; NY,city / area,null,4
98,1.0,94.0,1:28:55,1:29:20,1900-01-01 01:28:55,1900-01-01 01:29:20,Haiti,Haiti,country,null,6
99,1.0,95.0,1:29:20,1:30:45,1900-01-01 01:29:20,1900-01-01 01:30:45,"NYC, USA",New York; NY,city / area,null,4
100,1.0,96.0,1:30:45,1:31:05,1900-01-01 01:30:45,1900-01-01 01:31:05,USA,USA,country,null,6
101,1.0,97.0,1:31:05,1:31:22,1900-01-01 01:31:05,1900-01-01 01:31:22,"Montreal, Canada",Montreal; Canada,city / area,null,4
102,1.0,98.0,1:31:22,1:33:14,1900-01-01 01:31:22,1900-01-01 01:33:14,"NYC, USA",New York; NY; Haiti; Montreal; Qc,city / area,null,4
103,null,null,null,null,1900-01-01 01:31:22,1900-01-01 01:33:14,Haiti,null,country,null,6
104,null,null,null,null,1900-01-01 01:31:22,1900-01-01 01:33:14,"Montreal, Canada",null,city / area,null,4
105,1.0,99.0,1:33:14,1:37:52,1900-01-01 01:33:14,1900-01-01 01:37:52,"NYC, USA",New York; NY,city / area,null,4
106,1.0,100.0,1:37:52,1:38:40,1900-01-01 01:37:52,1900-01-01 01:38:40,USA,USA; Montreal,country,null,6
107,null,null,null,null,1900-01-01 01:37:52,1900-01-01 01:38:40,"Montreal, Canada",null,city / area,null,4
108,1.0,101.0,1:38:40,1:38:53,1900-01-01 01:38:40,1900-01-01 01:38:53,"NYC, USA",New York; NY,city / area,null,4
109,1.0,102.0,1:38:53,1:40:49,1900-01-01 01:38:53,1900-01-01 01:40:49,"NYC, USA",New York; NY; Haiti,city / area,null,4
110,null,null,null,null,1900-01-01 01:38:53,1900-01-01 01:40:49,Haiti,null,country,null,6
111,1.0,103.0,1:40:49,1:41:13,1900-01-01 01:40:49,1900-01-01 01:41:13,"Jérémie, Haiti",Jérémie; Haiti,city / area,null,4
112,1.0,104.0,1:41:13,1:41:21,1900-01-01 01:41:13,1900-01-01 01:41:21,"NYC, USA",New York; NY,city / area,null,4
113,1.0,105.0,1:41:21,1:44:53,1900-01-01 01:41:21,1900-01-01 01:44:53,"NYC, USA",New York; NY,city / area,null,4
114,1.0,106.0,1:44:53,1:51:22,1900-01-01 01:44:53,1900-01-01 01:51:22,"NYC, USA",New York; NY,city / area,null,4
115,1.0,107.0,1:51:22,1:51:37,1900-01-01 01:51:22,1900-01-01 01:51:37,"NYC, USA",New York; NY,city / area,null,4
116,1.0,108.0,1:51:37,1:52:55,1900-01-01 01:51:37,1900-01-01 01:52:55,"NYC, USA",New York; NY,city / area,null,4
117,1.0,109.0,1:52:55,1:54:15,1900-01-01 01:52:55,1900-01-01 01:54:15,"NYC, USA",New York; NY,city / area,null,4
118,2.0,110.0,0:00:00,0:00:55,1900-01-01 01:54:15,1900-01-01 01:55:10,"NYC, USA",New York; NY,city / area,null,4
119,2.0,111.0,0:00:55,0:03:57,1900-01-01 01:55:10,1900-01-01 01:58:12,"NYC, USA",New York; NY,city / area,null,4
120,2.0,112.0,0:03:57,0:06:40,1900-01-01 01:58:12,1900-01-01 02:00:55,"NYC, USA",New York; NY,city / area,null,4
121,2.0,113.0,0:06:40,0:07:40,1900-01-01 02:00:55,1900-01-01 02:01:55,"NYC, USA",New York; NY,city / area,null,4
122,2.0,114.0,0:07:40,0:08:44,1900-01-01 02:01:55,1900-01-01 02:02:59,"NYC, USA",New York; NY,city / area,null,4
123,2.0,115.0,0:08:44,0:09:30,1900-01-01 02:02:59,1900-01-01 02:03:45,"NYC, USA",New York; NY,city / area,null,4
124,2.0,116.0,0:09:30,0:11:32,1900-01-01 02:03:45,1900-01-01 02:05:47,"NYC, USA", NYC; USA,city / area,null,4
125,2.0,117.0,0:11:32,0:12:00,1900-01-01 02:05:47,1900-01-01 02:06:15,"Lycée Français de New York, NYC, USA",Lycée Français de New York; NYC; USA,very local,null,2
126,2.0,118.0,0:12:00,0:13:00,1900-01-01 02:06:15,1900-01-01 02:07:15,"NYC, USA",New York; USA; Montreal; Qc,city / area,null,4
127,null,null,null,null,1900-01-01 02:06:15,1900-01-01 02:07:15,"Montreal, Canada",null,city / area,null,4
128,2.0,119.0,0:13:00,0:16:15,1900-01-01 02:07:15,1900-01-01 02:10:30,"Montreal, Canada",Montreal; Qc,city / area,null,4
129,2.0,120.0,0:16:15,0:17:00,1900-01-01 02:10:30,1900-01-01 02:11:15,Europe,Europe,continent,null,7
130,2.0,121.0,0:17:00,0:20:45,1900-01-01 02:11:15,1900-01-01 02:15:00,"Montreal, Canada",Montreal; Qc,city / area,null,4
131,2.0,122.0,0:20:45,0:24:10,1900-01-01 02:15:00,1900-01-01 02:18:25,"Montreal, Canada",Montreal; Qc,city / area,null,4
132,2.0,123.0,0:24:10,0:24:41,1900-01-01 02:18:25,1900-01-01 02:18:56,"Montreal, Canada",Montreal; Qc,city / area,null,4
133,2.0,124.0,0:24:41,0:26:30,1900-01-01 02:18:56,1900-01-01 02:20:45,"Montreal, Canada",Montreal; Qc,city / area,null,4
134,2.0,125.0,0:26:30,0:26:39,1900-01-01 02:20:45,1900-01-01 02:20:54,"Montreal, Canada",Montreal; Qc,city / area,null,4
135,2.0,126.0,0:26:39,0:27:20,1900-01-01 02:20:54,1900-01-01 02:21:35,"Montreal, Canada",Montreal; Qc,city / area,null,4
136,2.0,127.0,0:27:20,0:28:10,1900-01-01 02:21:35,1900-01-01 02:22:25,"Paris, France",Paris; France,city / area,null,4
137,2.0,128.0,0:28:10,0:28:40,1900-01-01 02:22:25,1900-01-01 02:22:55,"Montreal, Canada",Montreal; Qc,city / area,null,4
138,2.0,129.0,0:28:40,0:28:46,1900-01-01 02:22:55,1900-01-01 02:23:01,France,France,country,null,6
139,2.0,130.0,0:28:46,0:29:10,1900-01-01 02:23:01,1900-01-01 02:23:25,France; Lichtenstein; Germany; Italy,France; Lichtenstein; Germany; Italy,journey,journey 1,1
140,2.0,131.0,0:29:10,0:29:35,1900-01-01 02:23:25,1900-01-01 02:23:50,France,France,country,null,6
141,2.0,132.0,0:29:35,0:32:04,1900-01-01 02:23:50,1900-01-01 02:26:19,"Concordia University, Montreal, Canada",Concordia University; Montreal; Qc,very local,null,2
142,2.0,133.0,0:32:04,0:32:18,1900-01-01 02:26:19,1900-01-01 02:26:33,_end,none,null,null,8
143,2.0,134.0,0:32:18,0:33:20,1900-01-01 02:26:33,1900-01-01 02:27:35,France,France,country,null,6
144,2.0,135.0,0:33:20,0:34:29,1900-01-01 02:27:35,1900-01-01 02:28:44,"Heidelberg, Germany",Heidelberg; Germany,city / area,null,4
145,2.0,136.0,0:34:29,0:34:32,1900-01-01 02:28:44,1900-01-01 02:28:47,Italy,Italy,country,null,6
