id,session_num,time_clip,time,place,place_raw,scale,scale_order
146,2,0:26:01,1900-01-01 01:41:18,"Michaël Rossy Ltée, Trois-Rivières, Canada",Michaël Rossy Ltée; Trois-Rivières; Quebec,very local,2
147,2,0:26:02,1900-01-01 01:41:19,"Michaël Rossy Ltée, Trois-Rivières, Canada",Michaël Rossy Ltée; Trois-Rivières; Quebec,very local,2
148,2,0:28:17,1900-01-01 01:43:34,Canada,Canada,country,6
149,2,0:28:59,1900-01-01 01:44:16,Germany,Germany,country,6
150,2,0:29:03,1900-01-01 01:44:20,Germany,Germany,country,6
151,2,0:30:03,1900-01-01 01:45:20,"Montreal, Canada",Montreal; Qc,city / area,4
152,2,0:30:05,1900-01-01 01:45:22,"Montreal, Canada",Montreal; Qc,city / area,4
153,2,0:31:34,1900-01-01 01:46:51,"Outremont, Montreal, Canada",Outremont; Montreal; Qc,local,3
154,2,0:33:04,1900-01-01 01:48:21,Germany,Germany,country,6
155,2,0:34:00,1900-01-01 01:49:17,Africa,Africa,continent,7
156,2,0:34:05,1900-01-01 01:49:22,"CECI, Montreal, Canada",CECI; Montreal; Qc,very local,2
157,2,0:34:11,1900-01-01 01:49:28,Africa,Africa,continent,7
158,2,0:35:55,1900-01-01 01:51:12,Rwanda,Rwanda,country,6
159,2,0:36:11,1900-01-01 01:51:28,Rwanda,Rwanda,country,6
160,2,0:36:18,1900-01-01 01:51:35,"Quebec, Canada",Quebec; Canada,region,5
161,2,0:36:59,1900-01-01 01:52:16,Rwanda,Rwanda,country,6
162,2,0:37:04,1900-01-01 01:52:21,Rwanda,Rwanda,country,6
163,2,0:37:13,1900-01-01 01:52:30,Rwanda,Rwanda,country,6
164,2,0:37:27,1900-01-01 01:52:44,Rwanda,Rwanda,country,6
165,2,0:37:43,1900-01-01 01:53:00,Rwanda,Rwanda,country,6
166,2,0:41:48,1900-01-01 01:57:05,Rwanda,Rwanda,country,6
167,2,0:43:08,1900-01-01 01:58:25,Rwanda,Rwanda,country,6
168,2,0:45:20,1900-01-01 02:00:37,Rwanda,Rwanda,country,6
169,2,0:45:22,1900-01-01 02:00:39,Germany,Germany,country,6
170,2,0:46:18,1900-01-01 02:01:35,"Montreal, Canada",Montreal; Qc,city / area,4
171,2,0:47:00,1900-01-01 02:02:17,France,France,country,6
172,2,0:47:21,1900-01-01 02:02:38,"Montreal, Canada",Montreal; Qc,city / area,4
173,2,0:47:42,1900-01-01 02:02:59,Africa,Africa,continent,7
174,2,0:48:04,1900-01-01 02:03:21,Africa,Africa,continent,7
175,2,0:50:00,1900-01-01 02:05:17,"Montreal, Canada",Montreal; Qc,city / area,4
176,2,0:50:17,1900-01-01 02:05:34,Africa,Africa,continent,7
177,2,0:50:21,1900-01-01 02:05:38,Africa,Africa,continent,7
178,2,0:50:30,1900-01-01 02:05:47,Canada,Canada,country,6
179,2,0:50:37,1900-01-01 02:05:54,Canada,Canada,country,6
180,2,0:53:18,1900-01-01 02:08:35,Egypt,Egypte,country,6
181,2,0:53:22,1900-01-01 02:08:39,Rwanda,Rwanda,country,6
182,2,0:53:37,1900-01-01 02:08:54,Rwanda,Rwanda,country,6
183,2,0:53:38,1900-01-01 02:08:55,Rwanda,Rwanda,country,6
184,2,0:53:41,1900-01-01 02:08:58,Rwanda,Rwanda,country,6
185,2,0:59:52,1900-01-01 02:15:09,"Montreal, Canada",Montreal; Qc,city / area,4
186,2,1:02:04,1900-01-01 02:17:21,Rwanda,Rwanda,country,6
187,2,1:05:54,1900-01-01 02:21:11,Rwanda,Rwanda,country,6
188,2,1:08:08,1900-01-01 02:23:25,Rwanda,Rwanda,country,6
189,2,1:11:11,1900-01-01 02:26:28,Rwanda,Rwanda,country,6
190,2,1:12:43,1900-01-01 02:28:00,Rwanda,Rwanda,country,6
