agg_su_id,id,su_num,place,scale_order,time_start,time_end,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
35.0,35,35.0,"Kigali, Rwanda",4,1900-01-01 00:21:47,1900-01-01 00:23:08,"['00', '01', '21']",1.35,2,;10;11,";Rwanda;Kigali, Rwanda",1,;11,";Kigali, Rwanda",;0 days 00:00:55,0 days 00:00:55,0.6790123456790124,1,;10,;Rwanda,0,,
36.0,36,36.0,unknown,8,1900-01-01 00:23:08,1900-01-01 00:23:10,"['00', '00', '02']",0.03333333333333333,0,,,0,,,,0,0.0,0,,,0,,
37.0,37,37.0,"Kigali, Rwanda; Gitarama, Rwanda; Kibuye, Rwanda; Gisenyi, Rwanda; Goma, Democratic Republic of Congo; Bujumbura, Burundi",1,1900-01-01 00:23:10,1900-01-01 00:25:26,"['00', '02', '16']",2.2666666666666666,21,;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32,";Goma, Democratic Republic of Congo;Goma, Democratic Republic of Congo;Bujumbura, Burundi;Butare, Rwanda;Burundi;Butare, Rwanda;Kigali, Rwanda;Gitarama, Rwanda;Gitarama, Rwanda;Kibuye, Rwanda;Kibuye, Rwanda;Gisenyi, Rwanda;Gisenyi, Rwanda;Goma, Democratic Republic of Congo;Goma, Democratic Republic of Congo;Goma, Democratic Republic of Congo;Rwanda;Rwanda;Burundi;Burundi;Goma, Democratic Republic of Congo",0,,,,0,0.0,19,;12;13;14;16;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32,";Goma, Democratic Republic of Congo;Goma, Democratic Republic of Congo;Bujumbura, Burundi;Burundi;Kigali, Rwanda;Gitarama, Rwanda;Gitarama, Rwanda;Kibuye, Rwanda;Kibuye, Rwanda;Gisenyi, Rwanda;Gisenyi, Rwanda;Goma, Democratic Republic of Congo;Goma, Democratic Republic of Congo;Goma, Democratic Republic of Congo;Rwanda;Rwanda;Burundi;Burundi;Goma, Democratic Republic of Congo",0,,
38.0,38,38.0,Burundi,6,1900-01-01 00:25:26,1900-01-01 00:25:34,"['00', '00', '08']",0.13333333333333333,0,,,0,,,,0,0.0,0,,,0,,
39.0,39,39.0,"Bujumbura, Burundi",4,1900-01-01 00:25:34,1900-01-01 00:27:32,"['00', '01', '58']",1.9666666666666666,2,;33;34,";Bujumbura, Burundi;Bujumbura, Burundi",2,;33;34,";Bujumbura, Burundi;Bujumbura, Burundi",;0 days 00:00:02;0 days 00:01:28,0 days 00:00:02,0.01694915254237288,0,,,0,,
40.0,40,40.0,_end,8,1900-01-01 00:27:32,1900-01-01 00:27:40,"['00', '00', '08']",0.13333333333333333,0,,,0,,,,0,0.0,0,,,0,,
41.0,41,41.0,Burundi,6,1900-01-01 00:27:40,1900-01-01 00:28:55,"['00', '01', '15']",1.25,1,;35,;Burundi,1,;35,;Burundi,;0 days 00:00:09,0 days 00:00:09,0.12,0,,,0,,
42.0,42,42.0,"Metalusa, Bujumbura, Burundi",2,1900-01-01 00:28:55,1900-01-01 00:30:09,"['00', '01', '14']",1.2333333333333334,2,;36;37,";Metalusa, Bujumbura, Burundi;Burundi",1,;36,";Metalusa, Bujumbura, Burundi",;0 days 00:00:05,0 days 00:00:05,0.06756756756756757,1,;37,;Burundi,0,,
43.0,43;44,43.0;44.0,Burundi,6,1900-01-01 00:30:09,1900-01-01 00:31:24,"['00', '01', '15']",1.25,4,;38;39;40;41,;Burundi;Burundi;Burundi;Rwanda,3,;38;39;40,;Burundi;Burundi;Burundi,;0 days 00:00:05;0 days 00:00:54;0 days 00:01:01,0 days 00:00:05,0.06666666666666667,0,,,0,,
45.0,45,45.0,Burundi; Democratic Republic of Congo,1,1900-01-01 00:31:24,1900-01-01 00:32:20,"['00', '00', '56']",0.9333333333333333,6,;42;43;44;45;46;47,";Bukavu, Democratic Republic of Congo;Bujumbura, Burundi;Democratic Republic of Congo;Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Burundi",0,,,,0,0.0,3,;44;45;47,;Democratic Republic of Congo;Democratic Republic of Congo;Burundi,0,,
46.0,46,46.0,_end,8,1900-01-01 00:32:20,1900-01-01 00:32:23,"['00', '00', '03']",0.05,0,,,0,,,,0,0.0,0,,,0,,
