id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order,agg_su_id,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
16,1.0,16.0,,,1900-01-01 00:11:48,1900-01-01 00:11:56,_end,none,,,8,16.0,"['00', '00', '08']",0.13333333333333333,0,,,0,,,,0,0.0,0,,,0,,
17,1.0,17.0,,,1900-01-01 00:11:56,1900-01-01 00:12:25,"Kaduha, Rwanda","Kaduha, Rwanda",local,,3,17.0,"['00', '00', '29']",0.48333333333333334,0,,,0,,,,0,0.0,0,,,0,,
18,1.0,18.0,,,1900-01-01 00:12:25,1900-01-01 00:13:40,Rwanda,Rwanda,country,,6,18.0,"['00', '01', '15']",1.25,1,;2,;Rwanda,1,;2,;Rwanda,;0 days 00:00:28,0 days 00:00:28,0.37333333333333335,0,,,0,,
19,1.0,19.0,,,1900-01-01 00:13:40,1900-01-01 00:14:10,"Nyanza, Rwanda","Nyanza, Rwanda",local,,3,19.0,"['00', '00', '30']",0.5,2,;3;4,";Nyanza, Rwanda;Nyanza, Rwanda",2,;3;4,";Nyanza, Rwanda;Nyanza, Rwanda",;0 days 00:00:02;0 days 00:00:09,0 days 00:00:02,0.06666666666666667,0,,,0,,
20,1.0,20.0,,,1900-01-01 00:14:10,1900-01-01 00:14:14,_end,none,,,8,20.0,"['00', '00', '04']",0.06666666666666667,0,,,0,,,,0,0.0,0,,,0,,
21,1.0,21.0,,,1900-01-01 00:14:14,1900-01-01 00:14:24,Rwanda,Rwanda,country,,6,21.0,"['00', '00', '10']",0.16666666666666666,0,,,0,,,,0,0.0,0,,,0,,
22,1.0,22.0,,,1900-01-01 00:14:24,1900-01-01 00:14:40,_end,none,,,8,22.0,"['00', '00', '16']",0.26666666666666666,0,,,0,,,,0,0.0,0,,,0,,
23,1.0,23.0,,,1900-01-01 00:14:40,1900-01-01 00:15:12,Rwanda,Rwanda,country,,6,23.0,"['00', '00', '32']",0.5333333333333333,0,,,0,,,,0,0.0,0,,,0,,
24,1.0,24.0,,,1900-01-01 00:15:12,1900-01-01 00:15:45,Rwanda,Rwanda,country,,6,23.0,"['00', '00', '33']",0.55,0,,,0,,,,0,0.0,0,,,0,,
25,1.0,25.0,,,1900-01-01 00:15:45,1900-01-01 00:16:20,_end,none,,,8,25.0,"['00', '00', '35']",0.5833333333333334,0,,,0,,,,0,0.0,0,,,0,,
26,1.0,26.0,,,1900-01-01 00:16:20,1900-01-01 00:16:30,Rwanda,Rwanda,country,,6,26.0,"['00', '00', '10']",0.16666666666666666,0,,,0,,,,0,0.0,0,,,0,,
27,1.0,27.0,,,1900-01-01 00:16:30,1900-01-01 00:17:45,"Nyanza, Rwanda","Nyanza, Rwanda",local,,3,27.0,"['00', '01', '15']",1.25,2,;5;6,";Kaduha, Rwanda;Nyanza, Rwanda",1,;6,";Nyanza, Rwanda",;0 days 00:00:10,0 days 00:00:10,0.13333333333333333,0,,,0,,
28,1.0,28.0,,,1900-01-01 00:17:45,1900-01-01 00:18:01,_end,none,,,8,28.0,"['00', '00', '16']",0.26666666666666666,0,,,0,,,,0,0.0,0,,,0,,
29,1.0,29.0,,,1900-01-01 00:18:01,1900-01-01 00:19:20,"Nyanza, Rwanda","Nyanza, Rwanda",local,,3,29.0,"['00', '01', '19']",1.3166666666666667,1,;7,;Rwanda,0,,,,0,0.0,1,;7,;Rwanda,0,,
30,1.0,30.0,,,1900-01-01 00:19:20,1900-01-01 00:20:16,Rwanda,Rwanda,country,,6,30.0,"['00', '00', '56']",0.9333333333333333,0,,,0,,,,0,0.0,0,,,0,,
31,1.0,31.0,,,1900-01-01 00:20:16,1900-01-01 00:20:33,_end,none,,,8,31.0,"['00', '00', '17']",0.2833333333333333,0,,,0,,,,0,0.0,0,,,0,,
