id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order,agg_su_id,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
62,1.0,58.0,,,1900-01-01 01:09:30,1900-01-01 01:09:52,_end,none,,,8,54.0,"['00', '00', '22']",0.36666666666666664,0,,,0,,,,0,0.0,0,,,0,,
63,1.0,59.0,,,1900-01-01 01:09:52,1900-01-01 01:16:23,_end,none,,,8,54.0,"['00', '06', '31']",6.516666666666667,1,;102,;Haiti,0,,,,0,0.0,0,,,0,,
64,1.0,60.0,,,1900-01-01 01:16:23,1900-01-01 01:17:52,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Canada,local,,3,64.0,"['00', '01', '29']",1.4833333333333334,3,;103;104;105,";Rivière-des-Prairies, Montreal, Canada;Ethiopia;Sicily, Italy",1,;103,";Rivière-des-Prairies, Montreal, Canada",;0 days 00:00:09,0 days 00:00:09,0.10112359550561797,0,,,0,,
65,1.0,61.0,,,1900-01-01 01:17:52,1900-01-01 01:18:39,"Montreal, Canada",Montreal; Canada,city / area,,4,65.0,"['00', '00', '47']",0.7833333333333333,0,,,0,,,,0,0.0,0,,,0,,
66,1.0,62.0,,,1900-01-01 01:18:39,1900-01-01 01:19:33,_end,none,,,8,66.0,"['00', '00', '54']",0.9,0,,,0,,,,0,0.0,0,,,0,,
67,1.0,63.0,,,1900-01-01 01:19:33,1900-01-01 01:20:50,_end,none,,,8,66.0,"['00', '01', '17']",1.2833333333333334,0,,,0,,,,0,0.0,0,,,0,,
68,1.0,64.0,,,1900-01-01 01:20:50,1900-01-01 01:22:07,_end,unknown,,,8,66.0,"['00', '01', '17']",1.2833333333333334,0,,,0,,,,0,0.0,0,,,0,,
69,1.0,65.0,,,1900-01-01 01:22:07,1900-01-01 01:23:09,_end,none,,,8,66.0,"['00', '01', '02']",1.0333333333333334,0,,,0,,,,0,0.0,0,,,0,,
70,1.0,66.0,,,1900-01-01 01:23:09,1900-01-01 01:23:20,_end,none,,,8,66.0,"['00', '00', '11']",0.18333333333333332,0,,,0,,,,0,0.0,0,,,0,,
71,1.0,67.0,,,1900-01-01 01:23:20,1900-01-01 01:27:23,_end,none,,,8,66.0,"['00', '04', '03']",4.05,0,,,0,,,,0,0.0,0,,,0,,
72,1.0,68.0,,,1900-01-01 01:27:23,1900-01-01 01:27:51,_end,none,,,8,66.0,"['00', '00', '28']",0.4666666666666667,0,,,0,,,,0,0.0,0,,,0,,
73,1.0,69.0,,,1900-01-01 01:27:51,1900-01-01 01:29:07,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Canada,local,,3,73.0,"['00', '01', '16']",1.2666666666666666,7,;106;107;108;109;110;111;112,";Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Rolland Blvd, Montreal-Nord, Montreal, Canada;École Adélard-Desrosiers, Montreal, Canada;École Jules Verne, Montreal, Canada",4,;106;107;108;109,";Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada",;0 days 00:00:11;0 days 00:00:14;0 days 00:00:17;0 days 00:00:22,0 days 00:00:11,0.14473684210526316,0,,,0,,
74,1.0,70.0,,,1900-01-01 01:29:07,1900-01-01 01:31:30,"Montréal-Nord, Montreal, Canada",Montreal-Nord; Montreal; Canada,local,,3,73.0,"['00', '02', '23']",2.3833333333333333,3,;113;114;115,";Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada",3,;113;114;115,";Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada;Montréal-Nord, Montreal, Canada",;0 days 00:00:13;0 days 00:01:58;0 days 00:02:10,0 days 00:00:13,0.09090909090909091,0,,,0,,
75,1.0,71.0,,,1900-01-01 01:31:30,1900-01-01 01:33:25,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Canada,local,,3,75.0,"['00', '01', '55']",1.9166666666666667,12,;116;117;118;119;120;121;122;123;124;125;126;127,";Montréal-Nord, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;École Saint-Marc, Montreal, Canada;École Denise-Pelletier, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada",9,;117;118;119;122;123;124;125;126;127,";Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada",;0 days 00:00:03;0 days 00:00:10;0 days 00:00:22;0 days 00:00:34;0 days 00:00:39;0 days 00:00:58;0 days 00:01:01;0 days 00:01:04;0 days 00:01:08,0 days 00:00:03,0.02608695652173913,0,,,0,,
76,1.0,72.0,,,1900-01-01 01:33:25,1900-01-01 01:33:50,"NYC, USA",New York; NY,city / area,,4,76.0,"['00', '00', '25']",0.4166666666666667,4,;128;129;130;131,";NYC, USA;Boston, USA;NYC, USA;NYC, USA",3,;128;130;131,";NYC, USA;NYC, USA;NYC, USA",;0 days 00:00:07;0 days 00:00:13;0 days 00:00:16,0 days 00:00:07,0.28,0,,,0,,
77,1.0,73.0,,,1900-01-01 01:33:50,1900-01-01 01:35:00,_end,unknown,,,8,77.0,"['00', '01', '10']",1.1666666666666667,1,;132,";NYC, USA",0,,,,0,0.0,0,,,0,,
78,1.0,74.0,,,1900-01-01 01:35:00,1900-01-01 01:36:16,"Rivière-des-Prairies, Montreal, Canada",Rivière-des-Prairies; Montreal; Canada,local,,3,78.0,"['00', '01', '16']",1.2666666666666666,14,;133;134;135;136;137;138;139;140;141;142;143;144;145;146,";Rivière-des-Prairies, Montreal, Canada;Montréal-Nord, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Montréal-Nord, Montreal, Canada;Pie-IX, Montreal, Canada;Saint-Michel, Montreal, Canada;Saint-Michel, Montreal, Canada;Montréal-Nord, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Laval, Canada;Terrebonne, Canada;South Shore Canal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada",5,;133;135;141;145;146,";Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada;Rivière-des-Prairies, Montreal, Canada",;0 days 00:00:06;0 days 00:00:30;0 days 00:00:52;0 days 00:01:01;0 days 00:01:07,0 days 00:00:06,0.07894736842105263,0,,,0,,
