agg_su_id,id,su_num,place,scale_order,time_start,time_end,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
68.0,68;69;70,66.0;67.0;68.0,Canada,6,1900-01-01 01:33:00,1900-01-01 01:34:45,"['00', '01', '45']",1.75,5,;95;96;97;98;99,";Bujumbura, Burundi;Canada;Africa;Rwanda;Africa",1,;96,;Canada,;0 days 00:00:56,0 days 00:00:56,0.5333333333333333,0,,,0,,
71.0,71,69.0,_end,8,1900-01-01 01:34:45,1900-01-01 01:35:00,"['00', '00', '15']",0.25,0,,,0,,,,0,0.0,0,,,0,,
72.0,72,70.0,Burundi,6,1900-01-01 01:35:00,1900-01-01 01:35:13,"['00', '00', '13']",0.21666666666666667,1,;100,;Canada,0,,,,0,0.0,0,,,0,,
73.0,73,71.0,Canada,6,1900-01-01 01:35:13,1900-01-01 01:35:30,"['00', '00', '17']",0.2833333333333333,0,,,0,,,,0,0.0,0,,,0,,
74.0,74,72.0,"Montreal, Canada",4,1900-01-01 01:35:30,1900-01-01 01:39:50,"['00', '04', '20']",4.333333333333333,4,;101;102;103;104,";Montreal, Canada;Quebec, Canada;Quebec, Canada;Canada",1,;101,";Montreal, Canada",;0 days 00:00:30,0 days 00:00:30,0.11538461538461539,1,;104,;Canada,0,,
75.0,75;76,73.0;74.0,Canada,6,1900-01-01 01:39:50,1900-01-01 01:42:06,"['00', '02', '16']",2.2666666666666666,2,;105;106,";Quebec, Canada;Canada",1,;106,;Canada,;0 days 00:02:00,0 days 00:02:00,0.8823529411764706,0,,,1,;105,";Quebec, Canada"
77.0,77,75.0,"Montreal, Canada",4,1900-01-01 01:42:06,1900-01-01 01:42:44,"['00', '00', '38']",0.6333333333333333,1,;107,";Notre-Dame-de-Grâce, Montreal, Canada",0,,,,0,0.0,0,,,1,;107,";Notre-Dame-de-Grâce, Montreal, Canada"
78.0,78,76.0,"Notre-Dame-de-Grâce, Montreal, Canada",3,1900-01-01 01:42:44,1900-01-01 01:46:30,"['00', '03', '46']",3.7666666666666666,0,,,0,,,,0,0.0,0,,,0,,
79.0,79,77.0,Canada,6,1900-01-01 01:46:30,1900-01-01 01:46:32,"['00', '00', '02']",0.03333333333333333,0,,,0,,,,0,0.0,0,,,0,,
80.0,80,78.0,"Montreal, Canada",4,1900-01-01 01:46:32,1900-01-01 01:47:45,"['00', '01', '13']",1.2166666666666666,0,,,0,,,,0,0.0,0,,,0,,
81.0,81,79.0,"Gay Village, Montreal, Canada",3,1900-01-01 01:47:45,1900-01-01 01:52:56,"['00', '05', '11']",5.183333333333334,6,;108;109;110;111;112;113,";Berri-UQAM metro, Montreal, Canada;Berri-UQAM metro, Montreal, Canada;Sainte Catherine Street, Montreal, Canada;Jacques Cartier bridge, Montreal, Canada;Africa;Sainte Catherine Street, Montreal, Canada",0,,,,0,0.0,0,,,0,,
82.0,82,80.0,"Montreal, Canada",4,1900-01-01 01:52:56,1900-01-01 01:53:55,"['00', '00', '59']",0.9833333333333333,3,;114;115;116,";Gay Village, Montreal, Canada;Quebec, Canada;Quebec, Canada",0,,,,0,0.0,0,,,1,;114,";Gay Village, Montreal, Canada"
83.0,83;84;85;86,81.0;82.0;83.0;84.0,Canada,6,1900-01-01 01:53:55,1900-01-01 01:55:30,"['00', '01', '35']",1.5833333333333333,1,;117,;Africa,0,,,,0,0.0,0,,,0,,
87.0,87;88,85.0;86.0,"Montreal, Canada",4,1900-01-01 01:55:30,1900-01-01 01:59:04,"['00', '03', '34']",3.566666666666667,1,;118,";Montreal, Canada",1,;118,";Montreal, Canada",;0 days 00:02:23,0 days 00:02:23,0.6682242990654206,0,,,0,,
89.0,89;90,87.0;88.0,Rwanda,6,1900-01-01 01:59:04,1900-01-01 02:02:00,"['00', '02', '56']",2.933333333333333,2,;119;120,;Rwanda;Rwanda,2,;119;120,;Rwanda;Rwanda,;0 days 00:00:11;0 days 00:00:35,0 days 00:00:11,0.0625,0,,,0,,
91.0,91,89.0,_end,8,1900-01-01 02:02:00,1900-01-01 02:02:07,"['00', '00', '07']",0.11666666666666667,1,;121,";Montreal, Canada",0,,,,0,0.0,0,,,0,,
92.0,92,90.0,Rwanda,6,1900-01-01 02:02:07,1900-01-01 02:04:27,"['00', '02', '20']",2.3333333333333335,1,;122,;Rwanda,1,;122,;Rwanda,;0 days 00:00:44,0 days 00:00:44,0.3142857142857143,0,,,0,,
93.0,93,91.0,_end,8,1900-01-01 02:04:27,1900-01-01 02:04:32,"['00', '00', '05']",0.08333333333333333,0,,,0,,,,0,0.0,0,,,0,,
94.0,94,92.0,Rwanda,6,1900-01-01 02:04:32,1900-01-01 02:07:00,"['00', '02', '28']",2.466666666666667,0,,,0,,,,0,0.0,0,,,0,,
95.0,95;96,93.0;94.0,_end,8,1900-01-01 02:07:00,1900-01-01 02:08:00,"['00', '01', '00']",1.0,1,;123,;Rwanda,0,,,,0,0.0,0,,,0,,
97.0,97,95.0,"Bujumbura, Burundi",4,1900-01-01 02:08:00,1900-01-01 02:10:10,"['00', '02', '10']",2.1666666666666665,2,;124;125,;Burundi;Burundi,0,,,,0,0.0,2,;124;125,;Burundi;Burundi,0,,
98.0,98;99,96.0;97.0,_end,8,1900-01-01 02:10:10,1900-01-01 02:22:30,"['00', '12', '20']",12.333333333333334,15,;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140,";Rwanda;Rwanda;Rwanda;Rwanda;Rwanda;Burundi;Rwanda;Rwanda;Bosnia;France;Rwanda;New York City, USA;Rwanda;Rwanda;Rwanda",0,,,,0,0.0,0,,,0,,
100.0,100,98.0,Rwanda,6,1900-01-01 02:22:30,1900-01-01 02:27:08,"['00', '04', '38']",4.633333333333334,4,;141;142;143;144,";Montreal, Canada;Canada;Montreal, Canada;Sainte Catherine Street, Montreal, Canada",0,,,,0,0.0,0,,,0,,
101.0,101,99.0,_end,8,1900-01-01 02:27:08,1900-01-01 02:27:20,"['00', '00', '12']",0.2,0,,,0,,,,0,0.0,0,,,0,,
102.0,102;103,100.0;101.0,Rwanda,6,1900-01-01 02:27:20,1900-01-01 02:31:50,"['00', '04', '30']",4.5,6,;145;146;147;148;149;150,;West Africa;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda,5,;146;147;148;149;150,;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda,;0 days 00:04:08;0 days 00:04:09;0 days 00:04:14;0 days 00:04:20;0 days 00:04:24,0 days 00:04:08,0.9185185185185185,0,,,0,,
104.0,104,102.0,"Montreal, Canada",4,1900-01-01 02:31:50,1900-01-01 02:32:35,"['00', '00', '45']",0.75,2,;151;152,;Rwanda;Rwanda,0,,,,0,0.0,0,,,0,,
105.0,105;106,103.0;104.0,Rwanda,6,1900-01-01 02:32:35,1900-01-01 02:35:35,"['00', '03', '00']",3.0,6,;153;154;155;156;157;158,";Rwanda;Rwanda;Rwanda;Kigali, Rwanda;Africa;Rwanda",4,;153;154;155;158,;Rwanda;Rwanda;Rwanda;Rwanda,;0 days 00:00:11;0 days 00:00:20;0 days 00:00:25;0 days 00:02:15,0 days 00:00:11,0.06111111111111111,0,,,1,;156,";Kigali, Rwanda"
107.0,107,105.0,"Remera, Kigali, Rwanda",3,1900-01-01 02:35:35,1900-01-01 02:40:58,"['00', '05', '23']",5.383333333333334,11,;159;160;161;162;163;164;165;166;167;168;169,";Remera, Kigali, Rwanda;Chez Lando Hotel, Kigali, Rwanda;Montreal, Canada;Sainte Catherine Street, Montreal, Canada;Saint Catherine Street, Montreal, Canada;Hochelaga-Maisonneuve, Montreal, Canada;Saint Michel, Montreal, Canada;Remera, Kigali, Rwanda;Rwanda;Africa;Remera, Kigali, Rwanda",3,;159;166;169,";Remera, Kigali, Rwanda;Remera, Kigali, Rwanda;Remera, Kigali, Rwanda",;0 days 00:00:02;0 days 00:03:01;0 days 00:05:13,0 days 00:00:02,0.006191950464396285,1,;167,;Rwanda,0,,
108.0,108;109;110;111;112;113;114,106.0;107.0;108.0;109.0;110.0;111.0;112.0,Rwanda,6,1900-01-01 02:40:58,1900-01-01 02:46:14,"['00', '05', '16']",5.266666666666667,9,;170;171;172;173;174;175;176;177;178,";Africa;Rwanda;Rwanda;Rwanda;Montreal, Canada;Rwanda;Remera, Kigali, Rwanda;Rwanda;Rwanda",6,;171;172;173;175;177;178,;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda,;0 days 00:01:38;0 days 00:02:05;0 days 00:02:08;0 days 00:04:13;0 days 00:04:34;0 days 00:05:04,0 days 00:01:38,0.310126582278481,0,,,1,;176,";Remera, Kigali, Rwanda"
115.0,115;116,113.0;114.0,_end,8,1900-01-01 02:46:14,1900-01-01 02:48:41,"['00', '02', '27']",2.45,1,;179,";Montreal, Canada",0,,,,0,0.0,0,,,0,,
