agg_su_id,id,su_num,place,scale_order,time_start,time_end,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
106,106,105,"Addis Ababa, Ethiopia",4,1/1/1900 3:43,1/1/1900 3:45,"['00', '01', '45']",1.75,4,;332;333;334;335,;Democratic Republic of Congo;Democratic Republic of Congo;Democratic Republic of Congo;Rwanda,0,,,,0,0,0,,,0,,
107,107,106,Uganda,6,1/1/1900 3:45,1/1/1900 3:46,"['00', '01', '17']",1.283333333,2,;336;337,;Uganda;Uganda,2,;336;337,;Uganda;Uganda,;0 days 00:00:03;0 days 00:00:53,0 days 00:00:03,0.038961039,0,,,0,,
108,108,107,Democratic Republic of Congo,6,1/1/1900 3:46,1/1/1900 3:50,"['00', '03', '33']",3.55,8,;338;339;340;341;342;343;344;345,";Rwanda;Democratic Republic of Congo;Burundi;Uganda;Tanzania;Democratic Republic of Congo;Goma, Democratic Republic of Congo;Kinshasa, Democratic Republic of Congo",2,;339;343,;Democratic Republic of Congo;Democratic Republic of Congo,;0 days 00:00:22;0 days 00:00:48,0 days 00:00:22,0.103286385,0,,,2,;344;345,";Goma, Democratic Republic of Congo;Kinshasa, Democratic Republic of Congo"
109,109,108,Burundi,6,1/1/1900 3:50,1/1/1900 3:51,"['00', '01', '20']",1.333333333,1,;346,;Burundi,1,;346,;Burundi,;0 days 00:00:05,0 days 00:00:05,0.0625,0,,,0,,
110,110;111,109.0;110.0,_end,8,1/1/1900 3:51,1/1/1900 3:53,"['00', '02', '10']",2.166666667,6,;347;348;349;350;351;352,;Rwanda;Democratic Republic of Congo;Democratic Republic of Congo;Ethiopia;Ethiopia;Ethiopia,0,,,,0,0,0,,,0,,
112,112,111,Democratic Republic of Congo,6,1/1/1900 3:53,1/1/1900 3:56,"['00', '03', '20']",3.333333333,6,;353;354;355;356;357;358,";Democratic Republic of Congo;Democratic Republic of Congo;Africa;Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Rwanda",3,;353;354;356,;Democratic Republic of Congo;Democratic Republic of Congo;Democratic Republic of Congo,;0 days 00:00:11;0 days 00:00:18;0 days 00:01:16,0 days 00:00:11,0.055,0,,,1,;357,";Bukavu, Democratic Republic of Congo"
113,113,112,African Great lakes ,6,1/1/1900 3:56,1/1/1900 3:58,"['00', '01', '15']",1.25,3,;359;360;361,;African Great Lakes;Ethiopia;Sudan,0,,,,0,0,0,,,0,,
114,114,113,Rwanda,6,1/1/1900 3:58,1/1/1900 4:01,"['00', '02', '55']",2.916666667,2,;362;363,;Rwanda;Rwanda,2,;362;363,;Rwanda;Rwanda,;0 days 00:00:30;0 days 00:01:42,0 days 00:00:30,0.171428571,0,,,0,,
115,115,114,_end,8,1/1/1900 4:01,1/1/1900 4:01,"['00', '00', '15']",0.25,0,,,0,,,,0,0,0,,,0,,
116,116,115,Rwanda,6,1/1/1900 4:01,1/1/1900 4:06,"['00', '04', '45']",4.75,2,;364;365,";Kibuye, Rwanda;Gishyita, Rwanda",0,,,,0,0,0,,,2,;364;365,";Kibuye, Rwanda;Gishyita, Rwanda"
117,117,116,"Montreal, Canada",4,1/1/1900 4:06,1/1/1900 4:09,"['00', '03', '13']",3.216666667,2,;366;367,;China;India,0,,,,0,0,0,,,0,,
118,118;119,117.0;118.0,"Addis Ababa, Ethiopia",4,1/1/1900 4:09,1/1/1900 4:12,"['00', '03', '17']",3.283333333,13,;368;369;370;371;372;373;374;375;376;377;378;379;380,";Ethiopia;Ethiopia;Ethiopia;Ethiopia;Libya;Libya;Ethiopia;Addis Ababa, Ethiopia;Africa;Libya;Addis Ababa, Ethiopia;Tripoli, Libya;Libya",2,;375;378,";Addis Ababa, Ethiopia;Addis Ababa, Ethiopia",;0 days 00:01:47;0 days 00:03:08,0 days 00:01:47,0.543147208,5,;368;369;370;371;374,;Ethiopia;Ethiopia;Ethiopia;Ethiopia;Ethiopia,0,,
120,120;121;122;123;124;125,119.0;120.0;121.0;122.0;123.0;124.0,Libya,6,1/1/1900 4:12,1/1/1900 4:21,"['00', '08', '30']",8.5,24,;381;382;383;384;385;386;387;388;389;390;391;392;393;394;395;396;397;398;399;400;401;402;403;404,";Libya;Ethiopia;Libya;Malta;Tunis, Tunisia;Tripoli, Libya;Malta;Rwanda;Rwanda;Rwanda;Libya;Burundi;Rwanda;Tripoli, Libya;Benghazi, Libya;Libya;Libya;Libya;Addis Ababa, Ethiopia;Canada;Rwanda;Rwanda;Canada;Canada",6,;381;383;391;396;397;398,;Libya;Libya;Libya;Libya;Libya;Libya,;0 days 00:00:02;0 days 00:01:18;0 days 00:05:17;0 days 00:06:08;0 days 00:06:09;0 days 00:06:12,0 days 00:00:02,0.003921569,0,,,3,;386;394;395,";Tripoli, Libya;Tripoli, Libya;Benghazi, Libya"
126,126,125,Canada,6,1/1/1900 4:21,1/1/1900 4:21,"['00', '00', '35']",0.583333333,5,;405;406;407;408;409,;Canada;Canada;Rwanda;Democratic Republic of Congo;Rwanda,2,;405;406,;Canada;Canada,;0 days 00:00:01;0 days 00:00:06,0 days 00:00:01,0.028571429,0,,,0,,
127,127,126,"Kibuye, Rwanda",3,1/1/1900 4:21,1/1/1900 4:27,"['00', '05', '35']",5.583333333,12,;410;411;412;413;414;415;416;417;418;419;420;421,";Kigali, Rwanda;Kibuye, Rwanda;Muhuga, Rwanda;Rwanda;Tunisia ;Democratic Republic of Congo;Democratic Republic of Congo;Kigali, Rwanda;Canada;Rwanda;Kigali, Rwanda;Rwanda",1,;411,";Kibuye, Rwanda",;0 days 00:00:27,0 days 00:00:27,0.080597015,3,;413;419;421,;Rwanda;Rwanda;Rwanda,0,,
128,128,127,"Gisenyi, Rwanda",4,1/1/1900 4:27,1/1/1900 4:29,"['00', '01', '50']",1.833333333,5,;422;423;424;425;426,";Gisenyi, Rwanda;Gisenyi, Rwanda;Gisenyi, Rwanda;Gisenyi, Rwanda;Canada",4,;422;423;424;425,";Gisenyi, Rwanda;Gisenyi, Rwanda;Gisenyi, Rwanda;Gisenyi, Rwanda",;0 days 00:00:10;0 days 00:00:19;0 days 00:00:20;0 days 00:01:40,0 days 00:00:10,0.090909091,0,,,0,,
129,129,128,"Montreal, Canada",4,1/1/1900 4:29,1/1/1900 4:32,"['00', '03', '30']",3.5,5,;427;428;429;430;431,";Canada;Canada;Canada;Institut pastorale des Dominicains, Montreal, Canada;Canada",0,,,,0,0,4,;427;428;429;431,;Canada;Canada;Canada;Canada,1,;430,";Institut pastorale des Dominicains, Montreal, Canada"
130,130;131,129.0;130.0,"Ottawa, Canada",4,1/1/1900 4:32,1/1/1900 4:41,"['00', '09', '05']",9.083333333,13,;432;433;434;435;436;437;438;439;440;441;442;443;444,";Ottawa, Canada;l'ACDI, Ottawa, Canada;Montreal, Canada;Outaouais, Canada;Montreal, Canada;Outaouais, Canada;St Paul University, Ottawa, Canada;St Paul University, Ottawa, Canada;St Paul University, Ottawa, Canada;Rwanda;Canada;St Paul University, Ottawa, Canada;Ottawa, Canada",2,;432;444,";Ottawa, Canada;Ottawa, Canada",;0 days 00:00:02;0 days 00:09:00,0 days 00:00:02,0.003669725,1,;442,;Canada,5,;433;438;439;440;443,";l'ACDI, Ottawa, Canada;St Paul University, Ottawa, Canada;St Paul University, Ottawa, Canada;St Paul University, Ottawa, Canada;St Paul University, Ottawa, Canada"
132,132,131,"Montreal, Canada",4,1/1/1900 4:41,1/1/1900 4:42,"['00', '00', '43']",0.716666667,4,;445;446;447;448,";Montreal, Canada;Montreal, Canada;Montreal, Canada;Outaouais, Canada",3,;445;446;447,";Montreal, Canada;Montreal, Canada;Montreal, Canada",;0 days 00:00:05;0 days 00:00:06;0 days 00:00:39,0 days 00:00:05,0.11627907,0,,,0,,
133,133,132,"Ottawa, Canada",4,1/1/1900 4:42,1/1/1900 4:54,"['00', '11', '57']",11.95,7,;449;450;451;452;453;454;455,";Rwanda;Europe;Rwanda;Ottawa, Canada;Canada;Canada;Rwanda",1,;452,";Ottawa, Canada",;0 days 00:04:45,0 days 00:04:45,0.39748954,2,;453;454,;Canada;Canada,0,,
134,134;135,133.0;134.0,Rwanda,6,1/1/1900 4:54,1/1/1900 4:55,"['00', '01', '35']",1.583333333,5,;456;457;458;459;460,;Canada;Rwanda;Rwanda;Rwanda;Rwanda,4,;457;458;459;460,;Rwanda;Rwanda;Rwanda;Rwanda,;0 days 00:00:10;0 days 00:00:13;0 days 00:01:07;0 days 00:01:28,0 days 00:00:10,0.105263158,0,,,0,,
136,136,135,"Kigali, Rwanda",4,1/1/1900 4:55,1/1/1900 4:58,"['00', '02', '10']",2.166666667,9,;461;462;463;464;465;466;467;468;469,";Kigali, Rwanda;Kigali, Rwanda;Uganda;Democratic Republic of Congo;Uganda;Uganda;Kigali, Rwanda;Kampala, Uganda;Rwanda",3,;461;462;467,";Kigali, Rwanda;Kigali, Rwanda;Kigali, Rwanda",;0 days 00:00:10;0 days 00:00:40;0 days 00:01:10,0 days 00:00:10,0.076923077,1,;469,;Rwanda,0,,
137,137,136,"Ottawa, Canada",4,1/1/1900 4:58,1/1/1900 4:59,"['00', '01', '05']",1.083333333,1,;470,;Canada,0,,,,0,0,1,;470,;Canada,0,,
138,138;139,137.0;138.0,Rwanda,6,1/1/1900 4:59,1/1/1900 5:02,"['00', '02', '58']",2.966666667,2,;471;472,;Rwanda;Rwanda,2,;471;472,;Rwanda;Rwanda,;0 days 00:01:13;0 days 00:02:44,0 days 00:01:13,0.41011236,0,,,0,,
140,140,139,"Kigali, Rwanda",4,1/1/1900 5:02,1/1/1900 5:04,"['00', '02', '27']",2.45,7,;473;474;475;476;477;478;479,";Switzerland;Switzerland;Kigali, Rwanda;Kigali, Rwanda;Tripoli, Libya;Canada;Kigali, Rwanda",3,;475;476;479,";Kigali, Rwanda;Kigali, Rwanda;Kigali, Rwanda",;0 days 00:00:37;0 days 00:00:45;0 days 00:01:20,0 days 00:00:37,0.25170068,0,,,0,,
141,141,140,"Ottawa, Canada",4,1/1/1900 5:04,1/1/1900 5:06,"['00', '01', '57']",1.95,7,;480;481;482;483;484;485;486,;Canada;Rwanda;Rwanda;Canada;Canada;Rwanda;Rwanda,0,,,,0,0,3,;480;483;484,;Canada;Canada;Canada,0,,
142,142,141,_end,8,1/1/1900 5:06,1/1/1900 5:06,"['00', '00', '11']",0.183333333,0,,,0,,,,0,0,0,,,0,,
143,143,142,"Ottawa, Canada",4,1/1/1900 5:06,1/1/1900 5:10,"['00', '03', '38']",3.633333333,2,;487;488,;Rwanda;Rwanda,0,,,,0,0,0,,,0,,
