id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order,agg_su_id,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
64,2.0,63.0,2:26:10,2:27:45,1900-01-01 02:26:10,1900-01-01 02:27:45,"Bukavu, Democratic Republic of Congo","Bukavu, Democratic Republic of Congo",city / area,,4,64.0,"['00', '01', '35']",1.5833333333333333,4,;132;133;134;135,";Nairobi, Kenya;Nairobi, Kenya;Bukavu, Democratic Republic of Congo;Nairobi, Kenya",1,;134,";Bukavu, Democratic Republic of Congo",;0 days 00:00:51,0 days 00:00:51,0.5368421052631579,0,,,0,,
65,2.0,64.0,2:27:45,2:32:00,1900-01-01 02:27:45,1900-01-01 02:33:10,"Bukavu, Democratic Republic of Congo; Cyangugu, Rwanda; Kibuye, Rwanda","Bukavu, Democratic Republic of Congo",journey,Journey 1,1,65.0,"['00', '05', '25']",5.416666666666667,13,;136;137;138;139;140;141;142;143;144;145;146;147;148,";Addis Ababa, Ethiopia;Rwanda;Democratic Republic of Congo;Rwanda;Bukavu, Democratic Republic of Congo;Kibuye, Rwanda;Bukavu, Democratic Republic of Congo;Cyangugu, Rwanda;Cyangugu, Rwanda;Bukavu, Democratic Republic of Congo;Kibuye, Rwanda;Kibuye, Rwanda;Karengera, Rwanda",0,,,,0,0.0,11,;137;138;139;140;141;142;143;144;145;146;147,";Rwanda;Democratic Republic of Congo;Rwanda;Bukavu, Democratic Republic of Congo;Kibuye, Rwanda;Bukavu, Democratic Republic of Congo;Cyangugu, Rwanda;Cyangugu, Rwanda;Bukavu, Democratic Republic of Congo;Kibuye, Rwanda;Kibuye, Rwanda",0,,
68,2.0,67.0,2:33:10,2:34:39,1900-01-01 02:33:10,1900-01-01 02:34:39,"Karengera, Rwanda; Cyangugu, Rwanda; Bukavu, Democratic Republic of Congo","Karengera, Rwanda; Cyangugu, Rwanda; Bukavu, Democratic Republic of Congo",journey,journey 2,1,68.0,"['00', '01', '29']",1.4833333333333334,9,;149;150;151;152;153;154;155;156;157,";Cyangugu, Rwanda;Cyangugu, Rwanda;Cyangugu, Rwanda;Bukavu, Democratic Republic of Congo;Kibuye, Rwanda;Karengera, Rwanda;Cyangugu, Rwanda;Bukavu, Democratic Republic of Congo;Kibuye, Rwanda",0,,,,0,0.0,7,;149;150;151;152;154;155;156,";Cyangugu, Rwanda;Cyangugu, Rwanda;Cyangugu, Rwanda;Bukavu, Democratic Republic of Congo;Karengera, Rwanda;Cyangugu, Rwanda;Bukavu, Democratic Republic of Congo",0,,
69,2.0,68.0,2:34:39,2:35:35,1900-01-01 02:34:39,1900-01-01 02:35:35,"Kibuye, Rwanda","Kibuye, Rwanda",local,,3,69.0,"['00', '00', '56']",0.9333333333333333,1,;158,";Kibuye, Rwanda",1,;158,";Kibuye, Rwanda",;0 days 00:00:23,0 days 00:00:23,0.4107142857142857,0,,,0,,
70,2.0,69.0,2:35:35,2:36:00,1900-01-01 02:35:35,1900-01-01 02:36:00,"Bukavu, Democratic Republic of Congo","Bukavu, Democratic Republic of Congo",city / area,,4,70.0,"['00', '00', '25']",0.4166666666666667,2,;159;160,";Nairobi, Kenya;Bukavu, Democratic Republic of Congo",1,;160,";Bukavu, Democratic Republic of Congo",;0 days 00:00:18,0 days 00:00:18,0.72,0,,,0,,
71,2.0,70.0,2:36:00,2:38:35,1900-01-01 02:36:00,1900-01-01 02:38:35,"Addis Ababa, Ethiopia","Addis Ababa, Ethiopia",city / area,,4,71.0,"['00', '02', '35']",2.5833333333333335,7,;161;162;163;164;165;166;167,";Addis Ababa, Ethiopia;Ethiopia;Ethiopia;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia;Addis Ababa University;Rwanda",3,;161;164;165,";Addis Ababa, Ethiopia;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia",;0 days 00:00:01;0 days 00:01:10;0 days 00:01:25,0 days 00:00:01,0.0064516129032258064,2,;162;163,;Ethiopia;Ethiopia,0,,
72,2.0,71.0,2:38:35,2:39:40,1900-01-01 02:38:35,1900-01-01 02:39:40,"Bukavu, Democratic Republic of Congo","Bukavu, Democratic Republic of Congo",city / area,,4,72.0,"['00', '01', '05']",1.0833333333333333,4,;168;169;170;171,";Bukavu, Democratic Republic of Congo;Rwanda;Democratic Republic of Congo;Bukavu, Democratic Republic of Congo",2,;168;171,";Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo",;0 days 00:00:03;0 days 00:00:43,0 days 00:00:03,0.046153846153846156,1,;170,;Democratic Republic of Congo,0,,
73,2.0,72.0,2:39:40,2:40:20,1900-01-01 02:39:40,1900-01-01 02:40:20,"Kibuye, Rwanda","Kibuye, Rwanda",local,,3,73.0,"['00', '00', '40']",0.6666666666666666,3,;172;173;174,;Rwanda;Rwanda;Democratic Republic of Congo,0,,,,0,0.0,2,;172;173,;Rwanda;Rwanda,0,,
74,2.0,73.0,2:40:20,2:41:10,1900-01-01 02:40:20,1900-01-01 02:41:10,"Addis Ababa, Ethiopia; Bujumbura, Burundi; Bukavu, Democratic Republic of Congo; Cyangugu, Rwanda; Karengera, Rwanda; Kibuye, Rwanda","Addis Ababa, Ethiopia; Bujumbura, Burundi; Bukavu, Democratic Republic of Congo; Cyangugu, Rwanda; Karengera, Rwanda; Kibuye, Rwanda",journey,journey 3,1,74.0,"['00', '00', '50']",0.8333333333333334,7,;175;176;177;178;179;180;181,";Addis Ababa, Ethiopia;Bujumbura, Burundi;Bujumbura, Burundi;Bujumbura, Burundi;Bujumbura, Burundi;Bukavu, Democratic Republic of Congo;Cyangugu, Rwanda",0,,,,0,0.0,7,;175;176;177;178;179;180;181,";Addis Ababa, Ethiopia;Bujumbura, Burundi;Bujumbura, Burundi;Bujumbura, Burundi;Bujumbura, Burundi;Bukavu, Democratic Republic of Congo;Cyangugu, Rwanda",0,,
75,2.0,74.0,2:41:10,2:41:28,1900-01-01 02:41:10,1900-01-01 02:41:28,"Kibuye, Rwanda","Kibuye, Rwanda",local,,3,75.0,"['00', '00', '18']",0.3,0,,,0,,,,0,0.0,0,,,0,,
76,2.0,75.0,2:41:28,2:41:33,1900-01-01 02:41:28,1900-01-01 02:41:33,"Kibuye, Rwanda","Kibuye, Rwanda",local,,3,75.0,"['00', '00', '05']",0.08333333333333333,0,,,0,,,,0,0.0,0,,,0,,
77,2.0,76.0,2:41:33,2:42:30,1900-01-01 02:41:33,1900-01-01 02:42:30,"Kibuye, Rwanda","Kibuye, Rwanda",local,,3,75.0,"['00', '00', '57']",0.95,3,;182;183;185,";Democratic Republic of Congo;Addis Ababa, Ethiopia;Bujumbura, Burundi",0,,,,0,0.0,0,,,0,,
78,2.0,77.0,2:42:30,2:45:10,1900-01-01 02:42:30,1900-01-01 02:45:10,"Addis Ababa, Ethiopia","Addis Ababa, Ethiopia",city / area,,4,78.0,"['00', '02', '40']",2.6666666666666665,15,;184;186;187;188;189;190;191;192;193;194;195;196;197;198;199,";Rwanda;Addis Ababa, Ethiopia;Rwanda;Bujumbura, Burundi;Burundi;Bujumbura, Burundi;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia;Rwanda;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Addis Ababa, Ethiopia;Ethiopia;Ethiopia",4,;186;191;192;197,";Addis Ababa, Ethiopia;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia",;0 days 00:00:25;0 days 00:00:56;0 days 00:01:41;0 days 00:02:25,0 days 00:00:25,0.15625,2,;198;199,;Ethiopia;Ethiopia,0,,
79,2.0,78.0,2:44:30,2:45:05,1900-01-01 02:44:30,1900-01-01 02:45:05,"Kibuye, Rwanda; Bukavu, Democratic Republic of Congo; Bujumbura, Burundi; Addis Ababa","Kibuye, Rwanda; Bukavu, Democratic Republic of Congo; Bujumbura, Burundi; Addis Ababa",journey,Journey 4,1,79.0,"['00', '00', '35']",0.5833333333333334,6,;193;194;195;196;197;199,";Rwanda;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Addis Ababa, Ethiopia;Ethiopia",0,,,,0,0.0,4,;193;194;195;196,";Rwanda;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Bukavu, Democratic Republic of Congo",0,,
80,2.0,79.0,2:45:05,2:45:20,1900-01-01 02:45:05,1900-01-01 02:45:20,"Addis Ababa, Ethiopia","Addis Ababa, Ethiopia",city / area,,4,80.0,"['00', '00', '15']",0.25,0,,,0,,,,0,0.0,0,,,0,,
81,2.0,80.0,2:45:20,2:45:30,1900-01-01 02:45:20,1900-01-01 02:45:30,"Addis Ababa, Ethiopia","Addis Ababa, Ethiopia",city / area,,4,80.0,"['00', '00', '10']",0.16666666666666666,0,,,0,,,,0,0.0,0,,,0,,
82,2.0,81.0,2:45:30,2:48:05,1900-01-01 02:45:30,1900-01-01 02:48:05,"Addis Ababa, Ethiopia","Addis Ababa, Ethiopia",city / area,,4,80.0,"['00', '02', '35']",2.5833333333333335,5,;200;201;202;203;204,";Ethiopia;Tripoli, Libya;Addis Ababa, Ethiopia;Tripoli, Libya;Ethiopia",1,;202,";Addis Ababa, Ethiopia",;0 days 00:02:15,0 days 00:02:15,0.8709677419354839,2,;200;204,;Ethiopia;Ethiopia,0,,
83,2.0,82.0,2:48:05,2:50:10,1900-01-01 02:48:05,1900-01-01 02:50:10,_end,none,,,8,83.0,"['00', '02', '05']",2.0833333333333335,3,;205;206;207,";Democratic Republic of Congo;Goma, Democratic Republic of Congo;Ethiopia",0,,,,0,0.0,0,,,0,,
84,2.0,83.0,2:50:10,2:52:10,1900-01-01 02:50:10,1900-01-01 02:52:10,Ethiopia,Ethiopia,country,,6,84.0,"['00', '02', '00']",2.0,5,;208;209;210;211;212,";Rwandan Embassy, Addis Ababa, Ethiopia;Democratic Republic of Congo;Rwandan Embassy, Kinshasa, Democratic Republic of Congo;Rwandan Embassy, Addis Ababa, Ethiopia;Democratic Republic of Congo",0,,,,0,0.0,0,,,2,;208;211,";Rwandan Embassy, Addis Ababa, Ethiopia;Rwandan Embassy, Addis Ababa, Ethiopia"
85,2.0,84.0,2:52:10,2:54:40,1900-01-01 02:52:10,1900-01-01 02:54:40,Democratic Republic of Congo,Democratic Republic of Congo,country,,6,85.0,"['00', '02', '30']",2.5,3,;213;214;215,;Rwanda;Rwanda;Democratic Republic of Congo,1,;215,;Democratic Republic of Congo,;0 days 00:00:29,0 days 00:00:29,0.19333333333333333,0,,,0,,
86,2.0,85.0,2:54:40,3:00:00,1900-01-01 02:54:40,1900-01-01 03:00:00,Uganda,Uganda,country,,6,86.0,"['00', '05', '20']",5.333333333333333,14,;216;217;218;219;220;221;222;223;224;225;226;227;228;229,";Uganda;Rwanda;Uganda;Kampala, Uganda;Rwanda;Uganda;Uganda;Rwanda;Uganda;Rwanda;Rwanda;Rwanda;Democratic Republic of Congo;Uganda",6,;216;218;221;222;224;229,;Uganda;Uganda;Uganda;Uganda;Uganda;Uganda,;0 days 00:00:10;0 days 00:01:25;0 days 00:02:10;0 days 00:02:30;0 days 00:03:09;0 days 00:04:43,0 days 00:00:10,0.03125,0,,,1,;219,";Kampala, Uganda"
87,2.0,86.0,3:00:00,3:03:57,1900-01-01 03:00:00,1900-01-01 03:03:57,Rwanda,Rwanda,country,,6,87.0,"['00', '03', '57']",3.95,9,;230;231;232;233;234;235;236;237;238,;Rwanda;Rwanda;Democratic Republic of Congo;Rwanda;Rwanda;Uganda;Democratic Republic of Congo;Rwanda;Rwanda,6,;230;231;233;234;237;238,;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda;Rwanda,;0 days 00:00:23;0 days 00:00:30;0 days 00:01:56;0 days 00:02:06;0 days 00:03:10;0 days 00:03:32,0 days 00:00:23,0.0970464135021097,0,,,0,,
88,2.0,87.0,3:03:57,3:04:16,1900-01-01 03:03:57,1900-01-01 03:04:16,Ethiopia,Ethiopia,country,,6,88.0,"['00', '00', '19']",0.31666666666666665,0,,,0,,,,0,0.0,0,,,0,,
89,2.0,88.0,3:04:16,3:07:00,1900-01-01 03:04:16,1900-01-01 03:07:00,Ethiopia,Ethiopia,country,,6,88.0,"['00', '02', '44']",2.7333333333333334,8,;239;240;241;242;243;244;245;246,";Kenya;Nairobi, Kenya;Nairobi, Kenya;Addis Ababa, Ethiopia;Uganda;Canada;Tanzania;Tanzania",0,,,,0,0.0,0,,,1,;242,";Addis Ababa, Ethiopia"
90,2.0,89.0,3:07:00,3:08:30,1900-01-01 03:07:00,1900-01-01 03:08:30,Tanzania,Tanzania,country,,6,90.0,"['00', '01', '30']",1.5,1,;247,;Tanzania,1,;247,;Tanzania,;0 days 00:01:01,0 days 00:01:01,0.6777777777777778,0,,,0,,
91,2.0,90.0,3:08:30,3:10:25,1900-01-01 03:08:30,1900-01-01 03:10:25,Rwanda,Rwanda,country,,6,91.0,"['00', '01', '55']",1.9166666666666667,4,;248;249;250;251,;Uganda;Democratic Republic of Congo;Burundi;South Africa,0,,,,0,0.0,0,,,0,,
92,2.0,91.0,3:10:25,3:13:45,1900-01-01 03:10:25,1900-01-01 03:13:45,Uganda,Uganda,country,,6,92.0,"['00', '03', '20']",3.3333333333333335,8,;252;253;254;255;256;257;258;259,;Dar es Salaam;Rwanda;Europe;North America;Democratic Republic of Congo;Democratic Republic of Congo;Democratic Republic of Congo;United States,0,,,,0,0.0,0,,,0,,
93,2.0,92.0,3:13:45,3:16:10,1900-01-01 03:13:45,1900-01-01 03:16:10,USA,United States,country,,6,93.0,"['00', '02', '25']",2.4166666666666665,4,;260;261;262;263,;Rwanda;United States;United States;United States,0,,,,0,0.0,0,,,0,,
94,2.0,93.0,3:16:10,3:16:32,1900-01-01 03:16:10,1900-01-01 03:16:32,"Addis Ababa, Ethiopia","Addis Ababa, Ethiopia",city / area,,4,94.0,"['00', '00', '22']",0.36666666666666664,4,;264;265;266;267,";Rwanda;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia",3,;265;266;267,";Addis Ababa, Ethiopia;Addis Ababa, Ethiopia;Addis Ababa, Ethiopia",;0 days 00:00:16;0 days 00:00:17;0 days 00:00:20,0 days 00:00:16,0.7272727272727273,0,,,0,,
95,2.0,94.0,3:16:32,3:19:05,1900-01-01 03:16:32,1900-01-01 03:19:05,"Addis Ababa, Ethiopia","Addis Ababa, Ethiopia",city / area,,4,94.0,"['00', '02', '33']",2.55,5,;268;269;270;271;272,";Rwanda;Rwandan Embassy, Addis Ababa, Ethiopia;Gisenyi, Rwanda;Addis Ababa, Ethiopia;Burundi",1,;271,";Addis Ababa, Ethiopia",;0 days 00:01:56,0 days 00:01:56,0.7581699346405228,0,,,1,;269,";Rwandan Embassy, Addis Ababa, Ethiopia"
96,2.0,95.0,3:19:05,3:20:20,1900-01-01 03:19:05,1900-01-01 03:20:20,"London, England","London, England",city / area,,4,96.0,"['00', '01', '15']",1.25,4,;273;274;275;276,";London, england;Addis Ababa, Ethiopia;Rwanda;Addis Ababa, Ethiopia",0,,,,0,0.0,0,,,0,,
97,2.0,96.0,3:20:20,3:23:10,1900-01-01 03:20:20,1900-01-01 03:23:10,"Addis Ababa, Ethiopia","Addis Ababa, Ethiopia",city / area,,4,97.0,"['00', '02', '50']",2.8333333333333335,2,;277;278,";Rwanda;Rwandan Embassy, Addis Ababa, Ethiopia",0,,,,0,0.0,0,,,1,;278,";Rwandan Embassy, Addis Ababa, Ethiopia"
98,2.0,97.0,3:23:10,3:28:48,1900-01-01 03:23:10,1900-01-01 03:28:48,"Addis Ababa, Ethiopia","Addis Ababa, Ethiopia",city / area,,4,97.0,"['00', '05', '38']",5.633333333333334,14,;279;280;281;282;283;284;285;286;287;288;289;290;291;292,";Rwandan Embassy, Addis Ababa, Ethiopia;Rwanda;Democratic Republic of Congo;Democratic Republic of Congo;Democratic Republic of Congo;Rwanda;Lumumbashi, Congo;Rwanda;Democratic Republic of Congo;Rwandan Embassy, Addis Ababa, Ethiopia;China;Paris, France;Tripoli, Libya;Paris, France",0,,,,0,0.0,0,,,2,;279;288,";Rwandan Embassy, Addis Ababa, Ethiopia;Rwandan Embassy, Addis Ababa, Ethiopia"
99,2.0,98.0,3:28:48,3:29:00,1900-01-01 03:28:48,1900-01-01 03:29:00,Rwanda,Rwanda,country,,6,99.0,"['00', '00', '12']",0.2,3,;293;294;295,";Addis Ababa, Ethiopia;Tripoli, Libya;Rwanda",1,;295,;Rwanda,;0 days 00:00:10,0 days 00:00:10,0.8333333333333334,0,,,0,,
100,2.0,99.0,3:29:00,3:31:00,1900-01-01 03:29:00,1900-01-01 03:31:00,"Butare, Rwanda","Butare, Rwanda",city / area,,4,100.0,"['00', '02', '00']",2.0,8,;296;297;298;299;300;301;302;303,";Rwanda;Libya;Kigali, Rwanda;Kigali, Rwanda;Kibuye, Rwanda;Butare, Rwanda;Kibuye, Rwanda;Addis Ababa, Ethiopia",1,;301,";Butare, Rwanda",;0 days 00:01:10,0 days 00:01:10,0.5833333333333334,1,;296,;Rwanda,0,,
101,2.0,100.0,3:31:00,3:35:00,1900-01-01 03:31:00,1900-01-01 03:35:00,"Tripoli, Libya","Tripoli, Libya",city / area,,4,101.0,"['00', '04', '00']",4.0,3,;304;305;306,";Tripoli, Libya;Tripoli, Libya;University of Benghazi, Libya",2,;304;305,";Tripoli, Libya;Tripoli, Libya",;0 days 00:00:03;0 days 00:00:07,0 days 00:00:03,0.0125,0,,,0,,
102,2.0,101.0,3:35:00,3:35:30,1900-01-01 03:35:00,1900-01-01 03:35:30,"Tripoli, Libya","Tripoli, Libya",city / area,,4,101.0,"['00', '00', '30']",0.5,4,;307;308;309;310,";Rwanda;Addis Ababa, Ethiopia;Libya;Libya",0,,,,0,0.0,2,;309;310,;Libya;Libya,0,,
103,2.0,102.0,*added for 1 clip that breaks the chronology,0:04:03,1900-01-01 03:35:30,1900-01-01 03:41:23,"Tripoli, Libya","Tripoli, Libya",city / area,,4,101.0,"['00', '05', '53']",5.883333333333334,13,;311;312;313;314;315;316;317;318;319;320;321;322;323,";Tripoli, Libya;Libya;North Africa;Libya;Tripoli, Libya;Ethiopia;Ethiopia;Libya;Libya;Libya;Democratic Republic of Congo;Ethiopia;Rwanda",2,;311;315,";Tripoli, Libya;Tripoli, Libya",;0 days 00:00:07;0 days 00:01:30,0 days 00:00:07,0.019830028328611898,5,;312;314;318;319;320,;Libya;Libya;Libya;Libya;Libya,0,,
104,2.0,103.0,0:04:03,0:04:15,1900-01-01 03:41:23,1900-01-01 03:41:35,_end,none,,,8,104.0,"['00', '00', '12']",0.2,0,,,0,,,,0,0.0,0,,,0,,
105,2.0,104.0,0:04:15,0:06:05,1900-01-01 03:41:35,1900-01-01 03:43:25,Democratic Republic of Congo,Democratic Republic of Congo,country,,6,105.0,"['00', '01', '50']",1.8333333333333333,8,;324;325;326;327;328;329;330;331,";Democratic Republic of Congo;Burundi;Democratic Republic of Congo;Burundi;Democratic Republic of Congo;Europe;Democratic Republic of Congo;Addis Ababa, Ethiopia",4,;324;326;328;330,;Democratic Republic of Congo;Democratic Republic of Congo;Democratic Republic of Congo;Democratic Republic of Congo,;0 days 00:00:07;0 days 00:00:35;0 days 00:00:46;0 days 00:01:44,0 days 00:00:07,0.06363636363636363,0,,,0,,
106,2.0,105.0,0:06:05,0:07:50,1900-01-01 03:43:25,1900-01-01 03:45:10,"Addis Ababa, Ethiopia","Addis Ababa, Ethiopia",city / area,,4,106.0,"['00', '01', '45']",1.75,4,;332;333;334;335,;Democratic Republic of Congo;Democratic Republic of Congo;Democratic Republic of Congo;Rwanda,0,,,,0,0.0,0,,,0,,
107,2.0,106.0,0:07:50,0:09:07,1900-01-01 03:45:10,1900-01-01 03:46:27,Uganda,Uganda,country,,6,107.0,"['00', '01', '17']",1.2833333333333334,2,;336;337,;Uganda;Uganda,2,;336;337,;Uganda;Uganda,;0 days 00:00:03;0 days 00:00:53,0 days 00:00:03,0.03896103896103896,0,,,0,,
108,2.0,107.0,0:09:07,0:12:40,1900-01-01 03:46:27,1900-01-01 03:50:00,Democratic Republic of Congo,"North Kivu, Democratic Republic of Congo",country,,6,108.0,"['00', '03', '33']",3.55,8,;338;339;340;341;342;343;344;345,";Rwanda;Democratic Republic of Congo;Burundi;Uganda;Tanzania;Democratic Republic of Congo;Goma, Democratic Republic of Congo;Kinshasa, Democratic Republic of Congo",2,;339;343,;Democratic Republic of Congo;Democratic Republic of Congo,;0 days 00:00:22;0 days 00:00:48,0 days 00:00:22,0.10328638497652583,0,,,2,;344;345,";Goma, Democratic Republic of Congo;Kinshasa, Democratic Republic of Congo"
109,2.0,108.0,0:12:40,0:14:00,1900-01-01 03:50:00,1900-01-01 03:51:20,Burundi,Burundi,country,,6,109.0,"['00', '01', '20']",1.3333333333333333,1,;346,;Burundi,1,;346,;Burundi,;0 days 00:00:05,0 days 00:00:05,0.0625,0,,,0,,
110,2.0,109.0,0:14:00,0:14:22,1900-01-01 03:51:20,1900-01-01 03:51:42,_end,none,,,8,110.0,"['00', '00', '22']",0.36666666666666664,0,,,0,,,,0,0.0,0,,,0,,
111,2.0,110.0,0:14:22,0:16:10,1900-01-01 03:51:42,1900-01-01 03:53:30,_end,none,,,8,110.0,"['00', '01', '48']",1.8,6,;347;348;349;350;351;352,;Rwanda;Democratic Republic of Congo;Democratic Republic of Congo;Ethiopia;Ethiopia;Ethiopia,0,,,,0,0.0,0,,,0,,
112,2.0,111.0,0:16:10,0:19:30,1900-01-01 03:53:30,1900-01-01 03:56:50,Democratic Republic of Congo,Democratic Republic of Congo,country,,6,112.0,"['00', '03', '20']",3.3333333333333335,6,;353;354;355;356;357;358,";Democratic Republic of Congo;Democratic Republic of Congo;Africa;Democratic Republic of Congo;Bukavu, Democratic Republic of Congo;Rwanda",3,;353;354;356,;Democratic Republic of Congo;Democratic Republic of Congo;Democratic Republic of Congo,;0 days 00:00:11;0 days 00:00:18;0 days 00:01:16,0 days 00:00:11,0.055,0,,,1,;357,";Bukavu, Democratic Republic of Congo"
113,2.0,112.0,0:19:30,0:20:45,1900-01-01 03:56:50,1900-01-01 03:58:05,African Great lakes ,African Great Lakes,country,,6,113.0,"['00', '01', '15']",1.25,3,;359;360;361,;African Great Lakes;Ethiopia;Sudan,0,,,,0,0.0,0,,,0,,
114,2.0,113.0,0:20:45,0:23:40,1900-01-01 03:58:05,1900-01-01 04:01:00,Rwanda,Rwanda,country,,6,114.0,"['00', '02', '55']",2.9166666666666665,2,;362;363,;Rwanda;Rwanda,2,;362;363,;Rwanda;Rwanda,;0 days 00:00:30;0 days 00:01:42,0 days 00:00:30,0.17142857142857143,0,,,0,,
115,2.0,114.0,0:23:40,0:23:55,1900-01-01 04:01:00,1900-01-01 04:01:15,_end,none,,,8,115.0,"['00', '00', '15']",0.25,0,,,0,,,,0,0.0,0,,,0,,
116,2.0,115.0,0:23:55,0:28:40,1900-01-01 04:01:15,1900-01-01 04:06:00,Rwanda,Rwanda,country,,6,116.0,"['00', '04', '45']",4.75,2,;364;365,";Kibuye, Rwanda;Gishyita, Rwanda",0,,,,0,0.0,0,,,2,;364;365,";Kibuye, Rwanda;Gishyita, Rwanda"
117,2.0,116.0,0:28:40,0:31:53,1900-01-01 04:06:00,1900-01-01 04:09:13,"Montreal, Canada","Montreal, Canada",city / area,,4,117.0,"['00', '03', '13']",3.216666666666667,2,;366;367,;China;India,0,,,,0,0.0,0,,,0,,
118,3.0,117.0,0:31:53,0:33:02,1900-01-01 04:09:13,1900-01-01 04:10:22,"Addis Ababa, Ethiopia","Addis Ababa, Ethiopia",city / area,,4,118.0,"['00', '01', '09']",1.15,6,;368;369;370;371;372;373,;Ethiopia;Ethiopia;Ethiopia;Ethiopia;Libya;Libya,0,,,,0,0.0,4,;368;369;370;371,;Ethiopia;Ethiopia;Ethiopia;Ethiopia,0,,
119,3.0,118.0,0:33:02,0:35:10,1900-01-01 04:10:22,1900-01-01 04:12:30,"Addis Ababa, Ethiopia","Addis Ababa, Ethiopia",city / area,,4,118.0,"['00', '02', '08']",2.1333333333333333,7,;374;375;376;377;378;379;380,";Ethiopia;Addis Ababa, Ethiopia;Africa;Libya;Addis Ababa, Ethiopia;Tripoli, Libya;Libya",2,;375;378,";Addis Ababa, Ethiopia;Addis Ababa, Ethiopia",;0 days 00:00:38;0 days 00:01:59,0 days 00:00:38,0.296875,1,;374,;Ethiopia,0,,
120,3.0,119.0,0:35:10,0:35:15,1900-01-01 04:12:30,1900-01-01 04:12:35,Libya,Libya,country,,6,120.0,"['00', '00', '05']",0.08333333333333333,1,;381,;Libya,1,;381,;Libya,;0 days 00:00:02,0 days 00:00:02,0.4,0,,,0,,
121,3.0,120.0,0:35:15,0:37:50,1900-01-01 04:12:35,1900-01-01 04:15:10,Libya,Libya,country,,6,120.0,"['00', '02', '35']",2.5833333333333335,6,;382;383;384;385;386;387,";Ethiopia;Libya;Malta;Tunis, Tunisia;Tripoli, Libya;Malta",1,;383,;Libya,;0 days 00:01:13,0 days 00:01:13,0.47096774193548385,0,,,1,;386,";Tripoli, Libya"
122,3.0,121.0,0:37:50,0:38:05,1900-01-01 04:15:10,1900-01-01 04:15:25,Libya,Libya,country,,6,120.0,"['00', '00', '15']",0.25,0,,,0,,,,0,0.0,0,,,0,,
