id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order,agg_su_id,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
24,1,24,,,1900-01-01 00:23:10,1900-01-01 00:24:00,"Groupe scholaire de Butare, Rwanda",Groupe scholaire de Butare; Rwanda,very local,,2,23.0,"['00', '00', '50']",0.8333333333333334,0,,,0,,,,0,0.0,0,,,0,,
25,1,25,,,1900-01-01 00:24:00,1900-01-01 00:26:50,"Rukondo, Rwanda",Rukondo; Rwanda,local,,3,25.0,"['00', '02', '50']",2.8333333333333335,4,;23;24;25;26,";Uganda;Uganda;West Africa;Zanzibar, Tanzania",0,,,,0,0.0,0,,,0,,
26,1,26,,,1900-01-01 00:26:50,1900-01-01 00:27:40,"Karama, Rwanda",Karama; Rwanda,local,,3,26.0,"['00', '00', '50']",0.8333333333333334,0,,,0,,,,0,0.0,0,,,0,,
27,1,27,,,1900-01-01 00:27:40,1900-01-01 00:31:45,"Rukondo, Rwanda",Rukondo; Rwanda,local,,3,27.0,"['00', '04', '05']",4.083333333333333,2,;27;28,;Uganda;Uganda,0,,,,0,0.0,0,,,0,,
28,1,28,,,1900-01-01 00:31:45,1900-01-01 00:32:10,_end,none,,,8,28.0,"['00', '00', '25']",0.4166666666666667,1,;29,;Belgium,0,,,,0,0.0,0,,,0,,
29,1,29,,,1900-01-01 00:32:10,1900-01-01 00:33:30,"Gikongoro, Rwanda",Gikongoro; Rwanda,region,,5,29.0,"['00', '01', '20']",1.3333333333333333,3,;30;31;32,;Burundi;Belgium;Democratic Republic of Congo,0,,,,0,0.0,0,,,0,,
30,1,30,,,1900-01-01 00:33:30,1900-01-01 00:35:00,"Groupe scholaire de Butare, Rwanda",Groupe scholaire de Butare; Rwanda,very local,,2,30.0,"['00', '01', '30']",1.5,6,;33;34;35;36;37;38,";Groupe scholaire de Butare, Rwanda;Gikongoro, Rwanda;Gikongoro, Rwanda;Gikongoro, Rwanda;Paroisse de Cyanika, Rwanda;Gikongoro, Rwanda",1,;33,";Groupe scholaire de Butare, Rwanda",;0 days 00:00:03,0 days 00:00:03,0.03333333333333333,0,,,0,,
31,1,31,,,1900-01-01 00:35:00,1900-01-01 00:35:50,"Groupe scholaire de Butare, Rwanda",Groupe scholaire de Butare; Rwanda,very local,,2,30.0,"['00', '00', '50']",0.8333333333333334,0,,,0,,,,0,0.0,0,,,0,,
32,1,32,,,1900-01-01 00:35:50,1900-01-01 00:36:10,_end,none,,,8,32.0,"['00', '00', '20']",0.3333333333333333,1,;39,";Gikongoro, Rwanda",0,,,,0,0.0,0,,,0,,
33,1,33,,,1900-01-01 00:36:10,1900-01-01 00:36:50,"Gikongoro, Rwanda",Gikongoro; Rwanda,region,,5,33.0,"['00', '00', '40']",0.6666666666666666,0,,,0,,,,0,0.0,0,,,0,,
