id,session_num,su_num,time_clip_start,time_clip_end,time_start,time_end,place,place_raw,scale,journey,scale_order,agg_su_id,time_length,num_minutes,mention_freq,mention_index,mention_places,mention_match_freq,mention_match_index,mention_match_places,mention_match_time_index,mention_first_match_time,mention_first_match_time_ratio,mention_coarser_match_freq,mention_coarser_match_index,mention_coarser_match_places,mention_finer_match_freq,mention_finer_match_index,mention_finer_match_places
21,1.0,21.0,0:20:13,0:20:47,1900-01-01 00:20:13,1900-01-01 00:20:47,"Nyanza, Rwanda","Nyanza, Rwanda",local,,3,21.0,"['00', '00', '34']",0.5666666666666667,0,,,0,,,,0,0.0,0,,,0,,
22,1.0,22.0,0:20:47,0:20:55,1900-01-01 00:20:47,1900-01-01 00:20:55,"Nyanza, Rwanda","Nyanza, Rwanda",local,,3,21.0,"['00', '00', '08']",0.13333333333333333,0,,,0,,,,0,0.0,0,,,0,,
23,1.0,23.0,0:20:55,0:21:40,1900-01-01 00:20:55,1900-01-01 00:21:40,"Nyanza, Rwanda","Nyanza, Rwanda",local,,3,21.0,"['00', '00', '45']",0.75,0,,,0,,,,0,0.0,0,,,0,,
24,1.0,24.0,0:21:40,0:21:48,1900-01-01 00:21:40,1900-01-01 00:21:48,_end,none,,,8,24.0,"['00', '00', '08']",0.13333333333333333,0,,,0,,,,0,0.0,0,,,0,,
25,1.0,25.0,0:21:48,0:23:05,1900-01-01 00:21:48,1900-01-01 00:23:05,_end,none,,,8,24.0,"['00', '01', '17']",1.2833333333333334,0,,,0,,,,0,0.0,0,,,0,,
26,1.0,26.0,0:23:05,0:26:42,1900-01-01 00:23:05,1900-01-01 00:26:42,"Butare, Rwanda","Butare, Rwanda",city / area,,4,26.0,"['00', '03', '37']",3.6166666666666667,1,;27,";Butare, Rwanda",1,;27,";Butare, Rwanda",;0 days 00:00:15,0 days 00:00:15,0.06912442396313365,0,,,0,,
27,1.0,27.0,0:26:42,0:27:08,1900-01-01 00:26:42,1900-01-01 00:27:08,_end,none,,,8,27.0,"['00', '00', '26']",0.43333333333333335,0,,,0,,,,0,0.0,0,,,0,,
28,1.0,28.0,0:27:08,0:30:00,1900-01-01 00:27:08,1900-01-01 00:30:00,_end,none,,,8,27.0,"['00', '02', '52']",2.8666666666666667,2,;28;29,;Rwanda;Rwanda,0,,,,0,0.0,0,,,0,,
29,1.0,29.0,0:30:00,0:30:15,1900-01-01 00:30:00,1900-01-01 00:30:15,"Butare, Rwanda","Butare, Rwanda",city / area,,4,29.0,"['00', '00', '15']",0.25,0,,,0,,,,0,0.0,0,,,0,,
30,1.0,30.0,0:30:15,0:31:12,1900-01-01 00:30:15,1900-01-01 00:31:12,"Butare, Rwanda","Butare, Rwanda",city / area,,4,29.0,"['00', '00', '57']",0.95,4,;30;31;32;33,;Rwanda;Burundi;Rwanda;Burundi,0,,,,0,0.0,2,;30;32,;Rwanda;Rwanda,0,,
31,1.0,31.0,0:31:12,0:31:23,1900-01-01 00:31:12,1900-01-01 00:31:23,Rwanda,Rwanda,country,,6,31.0,"['00', '00', '11']",0.18333333333333332,0,,,0,,,,0,0.0,0,,,0,,
32,1.0,32.0,0:31:23,0:32:19,1900-01-01 00:31:23,1900-01-01 00:32:19,"Butare, Rwanda","Butare, Rwanda",city / area,,4,32.0,"['00', '00', '56']",0.9333333333333333,0,,,0,,,,0,0.0,0,,,0,,
